Rk,Player,Age,Tm,Pos,GP,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,E+/-,SAtt.,Thru%
292,Tim Gleason\gleasti01,32,TOT,D,72,919,945,49.3,-3.0,675,693,49.3,-2.8,6.8,90.4,97.3,54.1,45.9,16:20,14:22,11,22,-1.4,110,49.1
293,Curtis Glencross\glenccu01,32,TOT,LW,71,805,923,46.6,-0.1,568,650,46.6,-1.1,9.3,92.6,101.9,42.5,57.5,15:39,13:30,34,52,-4.8,194,55.7
294,Luke Glendening\glendlu01,25,DET,C,82,644,835,43.5,-12.8,489,624,43.9,-10.8,8.0,94.3,102.3,34.6,65.4,14:43,11:12,26,14,-10.6,151,68.9
295,Marcel Goc\gocma01,31,TOT,C,74,523,523,50.0,-2.9,390,389,50.1,-3.2,4.6,94.6,99.2,45.2,54.8,11:41,9:07,18,13,-2.2,130,59.2
296,Alex Goligoski\goligal01,29,DAL,D,81,1637,1447,53.1,1.6,1199,1046,53.4,1.9,9.4,89.7,99.1,49.1,50.9,23:49,18:46,30,83,11.2,282,43.3
297,Cody Goloubef\golouco01,25,CBJ,D,36,448,444,50.2,1.4,343,344,49.9,1.3,9.4,95.5,104.9,48.9,51.1,15:34,14:39,3,14,2.2,67,34.3
298,Scott Gomez\gomezsc01,35,NJD,C,58,709,770,47.9,3.1,537,565,48.7,4.2,7.7,91.8,99.5,56.5,43.5,16:31,14:31,22,37,-2.5,109,64.2
299,Sergei Gonchar\gonchse01,40,TOT,D,48,639,732,46.6,-3.0,464,527,46.8,-3.4,7.1,95.1,102.3,48.6,51.4,17:41,15:15,5,29,1.0,123,37.4
300,Barclay Goodrow\goodrba01,21,SJS,RW,60,528,591,47.2,-5.2,381,422,47.4,-4.9,7.1,93.2,100.3,46.3,53.7,11:04,10:17,27,24,-3.1,131,51.9
301,Boyd Gordon\gordobo01,31,EDM,C,68,529,671,44.1,-5.4,391,453,46.3,-2.0,6.2,92.1,98.3,21.7,78.3,13:20,10:25,21,19,-6.4,114,57.0
302,Josh Gorges\gorgejo01,30,BUF,D,46,505,957,34.5,-3.6,382,674,36.2,-2.3,6.1,91.0,97.1,34.6,65.4,22:22,18:26,7,20,-20.9,63,44.4
303,Brandon Gormley\gormlbr01,22,ARI,D,27,336,358,48.4,0.8,247,264,48.3,1.7,5.5,90.4,95.9,56.9,43.1,15:19,13:01,6,7,-2.1,74,52.7
