11Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
150,Matt Cooke\cookema01,32,PIT,LW,67,12,18,30,14,129,3.4,9,0,3,2,15,0,3,95,12.6,1048,15:38,39,192,8,21,27.6
151,Patrice Cormier\cormipa01,20,ATL,C,21,1,1,2,-5,4,-0.2,1,0,0,0,1,0,0,27,3.7,203,9:39,15,31,39,28,58.2
152,Matthew Corrente\correma01,22,NJD,D,22,0,6,6,-5,44,0.8,0,0,0,0,6,0,0,21,0.0,299,13:36,15,30,0,0,
153,Joe Corvo\corvojo01,33,CAR,D,82,11,29,40,-14,18,6.2,5,5,1,1,11,18,0,191,5.8,2032,24:47,116,53,0,1,0.0
154,Logan Couture\coutulo01,21,SJS,C,79,32,24,56,18,41,7.8,22,10,0,8,20,4,0,253,12.6,1408,17:49,66,60,474,414,53.4
155,Joey Crabb\crabbjo01,27,TOR,RW,48,3,12,15,-1,24,0.8,2,0,1,2,12,0,0,51,5.9,623,12:59,20,99,5,17,22.7
156,Adam Cracknell\crackad01,25,STL,RW,24,3,4,7,1,8,0.8,3,0,0,0,4,0,0,26,11.5,214,8:55,7,29,46,72,39.0
157,Ryan Craig\craigry01,29,PIT,C,6,0,0,0,-3,22,-0.2,0,0,0,0,0,0,0,7,0.0,59,9:49,1,6,3,2,60.0
158,B.J. Crombeen\crombbj01,25,STL,RW,80,7,7,14,-18,154,-0.3,6,0,1,0,7,0,0,113,6.2,1024,12:48,15,93,19,45,29.7
159,Sidney Crosby\crosbsi01,23,PIT,C,41,32,34,66,20,31,10.1,21,10,1,3,25,9,0,161,19.9,899,21:55,23,31,546,435,55.7
160,Matt Cullen\cullema01,34,MIN,C,78,12,27,39,-14,34,2.7,3,5,4,2,11,16,0,150,8.0,1406,18:02,36,39,473,370,56.1
161,Jassen Cullimore\cullija01,38,CHI,D,36,0,8,8,4,8,1.5,0,0,0,0,8,0,0,22,0.0,455,12:38,34,38,0,0,
162,Kyle Cumiskey\cumisky01,24,COL,D,18,1,7,8,-3,10,1.0,1,0,0,0,6,1,0,21,4.8,354,19:40,27,9,0,0,
163,Matt D'Agostini\dagosma01,24,STL,RW,82,21,25,46,8,40,5.6,15,6,0,5,17,8,0,163,12.9,1210,14:46,36,70,21,34,38.2
164,Stephane Da Costa\dacosst01,21,OTT,RW,4,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,9,0.0,46,11:25,0,3,6,15,28.6
165,Evgenii Dadonov\dadonev01,21,FLA,RW,36,8,9,17,0,14,1.9,7,1,0,0,9,0,0,60,13.3,513,14:15,11,45,1,4,20.0
166,Trevor Daley\daleytr01,27,DAL,D,82,8,19,27,7,34,6.1,6,2,0,1,16,3,0,131,6.1,1844,22:29,124,32,0,0,
167,Zac Dalpe\dalpeza01,21,CAR,C,15,3,1,4,0,0,0.6,3,0,0,1,1,0,0,16,18.8,119,7:56,5,10,7,18,28.0
168,Mathieu Darche\darchma01,34,MTL,LW,59,12,14,26,7,10,3.4,10,2,0,1,9,5,0,90,13.3,665,11:16,30,73,7,14,33.3
169,Pavel Datsyuk\datsypa01,32,DET,C,56,23,36,59,11,15,7.3,16,6,1,5,24,12,0,137,16.8,1082,19:19,20,54,429,356,54.6
170,Nigel Dawes\dawesni01,25,TOT,LW,13,0,1,1,-6,0,-0.4,0,0,0,0,1,0,0,12,0.0,128,9:49,3,19,0,0,
170,Nigel Dawes\dawesni01,25,ATL,LW,9,0,1,1,-6,0,-0.3,0,0,0,0,1,0,0,9,0.0,101,11:11,2,11,0,0,
170,Nigel Dawes\dawesni01,25,MTL,LW,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,27,6:44,1,8,0,0,
171,Michael Del Zotto\delzomi01,20,NYR,D,47,2,9,11,-5,20,2.1,0,2,0,0,4,5,0,58,3.4,916,19:29,72,92,0,0,
172,Stefan Della Rovere\dellast01,20,STL,LW,7,0,0,0,0,11,-0.1,0,0,0,0,0,0,0,4,0.0,43,6:05,2,10,3,1,75.0
173,Jason Demers\demerja01,22,SJS,D,75,2,22,24,19,28,5.7,2,0,0,0,16,6,0,105,1.9,1462,19:30,72,87,0,0,
174,Guillaume Desbiens\desbigu01,25,VAN,D,12,0,0,0,-3,10,-0.2,0,0,0,0,0,0,0,4,0.0,88,7:21,4,22,1,0,100.0
175,David Desharnais\deshada01,24,MTL,C,43,8,14,22,-3,12,2.3,4,4,0,0,10,4,0,55,14.5,553,12:52,19,16,221,224,49.7
176,Andrew Desjardins\desjaan01,24,SJS,C,17,1,2,3,-1,4,0.2,1,0,0,0,2,0,0,12,8.3,121,7:08,5,34,31,25,55.4
177,Justin Dibenedetto\dibenju01,22,NYI,LW,8,0,1,1,-2,2,-0.1,0,0,0,0,1,0,0,6,0.0,73,9:04,3,13,0,0,
178,Shane Doan\doansh01,34,PHX,RW,72,20,40,60,5,67,6.3,9,11,0,6,30,10,0,221,9.0,1389,19:17,28,172,73,86,45.9
179,Jamie Doornbosch\doornja01,20,NYI,D,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,5,5:21,0,1,0,0,
180,Derek Dorsett\dorsede01,24,CBJ,RW,76,4,13,17,-15,184,-0.2,4,0,0,0,10,0,3,112,3.6,1004,13:13,37,195,19,32,37.3
181,Drew Doughty\doughdr01,21,LAK,D,76,11,29,40,13,68,9.6,6,5,0,3,19,10,0,139,7.9,1949,25:39,101,137,0,0,
182,Jake Dowell\dowelja01,25,CHI,C,79,6,15,21,5,63,1.4,6,0,0,0,12,0,3,74,8.1,933,11:49,43,107,319,333,48.9
183,Steve Downie\downist01,23,TBL,RW,57,10,22,32,8,171,3.5,8,2,0,1,19,3,0,83,12.0,828,14:31,21,94,43,53,44.8
184,Kris Draper\drapekr01,39,DET,C,47,6,5,11,1,12,0.9,6,0,0,1,5,0,0,57,10.5,491,10:27,11,45,95,73,56.5
185,Nick Drazenovic\drazeni01,24,STL,C,3,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,2,0.0,27,8:59,1,7,6,5,54.5
186,Davis Drewiske\drewida01,26,LAK,D,38,0,5,5,-1,19,1.3,0,0,0,0,5,0,0,27,0.0,545,14:21,61,23,0,0,
187,Chris Drury\drurych01,34,NYR,C,24,1,4,5,2,8,0.3,1,0,0,0,4,0,0,26,3.8,288,12:01,12,19,127,98,56.4
188,Brandon Dubinsky\dubinbr01,24,NYR,C,77,24,30,54,-3,100,5.9,18,4,2,2,21,7,2,202,11.9,1557,20:14,31,141,459,416,52.5
189,Matt Duchene\duchema01,20,COL,C,80,27,40,67,-8,33,7.1,24,3,0,2,28,12,0,202,13.4,1516,18:57,48,57,628,618,50.4
190,Mike Duco\ducomi01,23,FLA,LW,2,0,0,0,-1,10,-0.1,0,0,0,0,0,0,0,0,,17,8:33,0,6,0,0,
191,J.P. Dumont\dumonjp01,32,NSH,RW,70,10,9,19,2,16,1.9,9,1,0,2,6,3,0,89,11.2,783,11:11,8,45,1,1,50.0
192,Brodie Dupont\duponbr01,23,NYR,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,6,5:34,0,2,0,0,
193,Pascal Dupuis\dupuipa01,31,PIT,LW,81,17,20,37,16,59,4.3,13,0,4,3,19,0,1,171,9.9,1366,16:52,55,117,6,22,21.4
194,Philippe Dupuis\dupuiph01,25,COL,C,74,6,11,17,-4,40,1.0,5,0,1,0,10,0,1,101,5.9,674,9:07,28,128,153,178,46.2
195,Radek Dvorak\dvorara01,33,TOT,RW,66,7,15,22,2,24,1.5,6,0,1,3,15,0,0,109,6.4,1061,16:05,33,51,7,12,36.8
195,Radek Dvorak\dvorara01,33,FLA,RW,53,7,14,21,2,20,1.8,6,0,1,3,14,0,0,89,7.9,877,16:33,28,46,2,8,20.0
195,Radek Dvorak\dvorara01,33,ATL,RW,13,0,1,1,0,4,-0.2,0,0,0,0,1,0,0,20,0.0,184,14:08,5,5,5,4,55.6
196,Patrick Dwyer\dwyerpa01,27,CAR,RW,80,8,10,18,-6,12,0.8,7,0,1,2,9,1,0,104,7.7,1006,12:35,62,163,80,154,34.2
197,Ben Eager\eagerbe01,27,TOT,LW,68,7,10,17,4,120,1.5,7,0,0,1,10,0,0,84,8.3,723,10:38,28,87,0,2,0.0
197,Ben Eager\eagerbe01,27,ATL,LW,34,3,7,10,4,77,0.9,3,0,0,1,7,0,0,41,7.3,417,12:15,9,48,0,2,0.0
197,Ben Eager\eagerbe01,27,SJS,LW,34,4,3,7,0,43,0.6,4,0,0,0,3,0,0,43,9.3,307,9:02,19,39,0,0,
198,Robbie Earl\earlro01,25,MIN,LW,6,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,6,0.0,53,8:46,0,8,0,2,0.0
199,Mark Eaton\eatonma01,33,NYI,D,34,0,3,3,-2,8,0.8,0,0,0,0,3,0,0,29,0.0,692,20:22,81,29,0,0,
200,Patrick Eaves\eavespa01,26,DET,RW,63,13,7,20,-2,14,2.0,10,2,1,1,7,0,0,108,12.0,800,12:42,27,106,3,7,30.0
201,Andrew Ebbett\ebbetan01,28,PHX,C,33,2,3,5,-1,4,0.1,1,0,1,1,3,0,0,23,8.7,331,10:01,12,13,104,125,45.4
202,Jordan Eberle\eberljo01,20,EDM,C,69,18,25,43,-12,22,4.0,12,4,2,5,18,7,0,158,11.4,1220,17:41,17,32,11,15,42.3
203,Tyler Eckford\eckfoty01,25,NJD,D,4,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,1,0.0,35,8:43,2,3,0,0,
204,Alexander Edler\edleral01,24,VAN,D,51,8,25,33,13,24,6.8,3,5,0,1,13,12,0,121,6.6,1239,24:17,86,83,0,2,0.0
205,Christian Ehrhoff\ehrhoch01,28,VAN,D,79,14,36,50,19,52,10.4,8,6,0,3,13,22,1,209,6.7,1895,23:59,108,54,0,0,
206,Oliver Ekman-Larsson\ekmanol01,19,PHX,D,48,1,10,11,3,24,2.0,1,0,0,0,8,2,0,50,2.0,722,15:02,31,41,0,0,
207,Patrik Elias\eliaspa01,34,NJD,LW,81,21,41,62,-4,16,7.2,13,7,1,5,28,13,0,204,10.3,1510,18:38,25,62,224,274,45.0
208,Lars Eller\ellerla01,21,MTL,C,77,7,10,17,-4,48,1.1,7,0,0,2,10,0,0,79,8.9,858,11:08,22,85,183,248,42.5
209,Keaton Ellerby\ellerke01,22,FLA,D,54,2,10,12,-15,22,1.4,2,0,0,0,9,1,0,56,3.6,869,16:06,68,74,0,0,
210,Matt Ellis\ellisma01,29,BUF,LW,14,0,0,0,-4,0,-0.4,0,0,0,0,0,0,0,20,0.0,141,10:03,7,8,28,30,48.3
211,Steve Eminger\emingst01,27,NYR,D,65,2,4,6,-5,22,1.6,2,0,0,1,3,1,0,23,8.7,1030,15:51,103,143,0,0,
212,Cory Emmerton\emmerco01,22,DET,C,2,1,0,1,1,0,0.2,1,0,0,0,0,0,0,3,33.3,17,8:21,0,0,0,1,0.0
213,Deryk Engelland\engelde01,28,PIT,D,63,3,7,10,-5,123,1.9,3,0,0,0,7,0,0,49,6.1,840,13:20,54,122,0,0,
214,Andreas Engqvist\engqvan01,23,MTL,C,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,26,8:46,3,2,7,12,36.8
215,Tyler Ennis\ennisty01,21,BUF,C,82,20,29,49,0,30,5.3,15,5,0,1,20,9,0,210,9.5,1285,15:40,27,42,2,7,22.2
216,Toby Enstrom\enstrto01,26,ATL,D,72,10,41,51,-10,54,7.4,4,6,0,0,18,22,1,113,8.8,1705,23:41,137,30,0,0,
217,Martin Erat\eratma01,29,NSH,LW,64,17,33,50,14,22,5.9,10,7,0,3,25,8,0,135,12.6,1158,18:06,21,57,19,25,43.2
218,Jonathan Ericsson\ericsjo01,26,DET,D,74,3,12,15,8,87,3.5,2,1,0,0,12,0,0,89,3.4,1394,18:50,37,107,0,0,
219,Loui Eriksson\erikslo01,25,DAL,LW,79,27,46,73,10,8,8.8,16,10,1,6,29,15,2,179,15.1,1625,20:34,46,26,1,3,25.0
220,John Erskine\erskijo01,30,WSH,D,73,4,7,11,1,94,3.0,4,0,0,1,7,0,0,58,6.9,1083,14:50,120,165,0,0,
221,Brian Fahey\faheybr01,29,WSH,D,7,0,1,1,-1,2,0.1,0,0,0,0,1,0,0,4,0.0,83,11:49,6,9,0,0,
222,Justin Falk\falkju01,22,MIN,D,22,0,3,3,-4,6,0.4,0,0,0,0,3,0,0,7,0.0,311,14:09,17,22,0,0,
223,Mark Fayne\faynema01,23,NJD,D,57,4,10,14,10,27,4.7,4,0,0,0,6,4,0,77,5.2,1017,17:50,39,51,0,0,
224,Ruslan Fedotenko\fedotru01,32,NYR,LW,66,10,15,25,9,25,2.6,9,0,1,0,13,2,0,120,8.3,990,15:00,50,150,12,20,37.5
225,Eric Fehr\fehrer01,25,WSH,RW,52,10,10,20,0,16,2.2,7,3,0,1,6,4,0,120,8.3,655,12:35,20,32,0,1,0.0
226,Andrew Ference\ferenan01,31,BOS,D,70,3,12,15,22,60,4.3,3,0,0,0,10,1,1,78,3.8,1259,17:59,82,74,0,0,
227,Benn Ferriero\ferribe01,23,SJS,C,33,5,4,9,8,9,1.1,4,1,0,1,4,0,0,56,8.9,432,13:05,8,46,2,9,18.2
228,Brett Festerling\festebr01,24,ANA,D,1,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,0,,15,14:53,4,2,0,0,
229,Vernon Fiddler\fiddlve01,30,PHX,C,71,6,16,22,3,46,1.0,5,0,1,2,14,1,1,97,6.2,1104,15:33,60,85,660,564,53.9
230,Nikita Filatov\filatni01,20,CBJ,LW,23,0,7,7,3,8,0.4,0,0,0,0,4,3,0,31,0.0,283,12:19,4,10,0,0,
231,Valtteri Filppula\filppva01,26,DET,C,71,16,23,39,-1,22,3.6,12,4,0,5,19,4,0,115,13.9,1187,16:43,25,30,478,450,51.5
232,Mike Fisher\fishemi01,30,TOT,C,82,19,17,36,-17,43,3.0,15,4,0,2,7,10,0,192,9.9,1506,18:22,89,135,602,644,48.3
232,Mike Fisher\fishemi01,30,OTT,C,55,14,10,24,-19,33,1.9,11,3,0,1,4,6,0,132,10.6,1013,18:25,59,91,399,426,48.4
232,Mike Fisher\fishemi01,30,NSH,C,27,5,7,12,2,10,1.1,4,1,0,1,3,4,0,60,8.3,493,18:15,30,44,203,218,48.2
233,Mark Fistric\fistrma01,24,DAL,D,57,2,3,5,-10,44,0.7,2,0,0,1,2,0,1,26,7.7,820,14:23,78,173,0,0,
234,Tomas Fleischmann\fleisto01,26,TOT,LW,45,12,19,31,2,18,3.5,9,3,0,2,16,3,0,98,12.2,736,16:22,14,15,91,134,40.4
234,Tomas Fleischmann\fleisto01,26,WSH,LW,23,4,6,10,3,10,1.1,4,0,0,1,5,1,0,44,9.1,330,14:20,6,9,89,125,41.6
234,Tomas Fleischmann\fleisto01,26,COL,LW,22,8,13,21,-1,8,2.4,5,3,0,1,11,2,0,54,14.8,406,18:28,8,6,2,9,18.2
235,Nick Foligno\foligni01,23,OTT,LW,82,14,20,34,-19,43,2.7,9,5,0,3,15,5,0,149,9.4,1277,15:35,41,119,65,73,47.1
236,Adam Foote\footead01,39,COL,D,47,0,8,8,-9,33,0.7,0,0,0,0,8,0,0,23,0.0,842,17:56,67,55,0,0,
237,Peter Forsberg*\forsbpe01,37,COL,C,2,0,0,0,-4,4,-0.2,0,0,0,0,0,0,0,3,0.0,35,17:35,0,3,0,0,
238,Kurtis Foster\fosteku01,29,EDM,D,74,8,14,22,-12,45,3.5,3,5,0,0,5,9,0,182,4.4,1307,17:40,76,89,0,0,
239,Cam Fowler\fowleca01,19,ANA,D,76,10,30,40,-25,20,5.0,4,6,0,3,13,17,0,123,8.1,1682,22:08,93,45,0,0,
240,Cody Franson\fransco01,23,NSH,D,80,8,21,29,10,30,6.3,6,2,0,2,17,4,0,156,5.1,1214,15:11,52,81,0,0,
241,Johan Franzen\franzjo01,31,DET,C,76,28,27,55,5,58,6.7,18,10,0,5,20,7,0,248,11.3,1325,17:26,29,143,74,73,50.3
242,Colin Fraser\fraseco01,26,EDM,C,67,3,2,5,-2,60,-0.4,2,0,1,0,2,0,0,57,5.3,688,10:17,54,79,246,306,44.6
243,Mark Fraser\frasema01,24,NJD,D,26,0,2,2,2,29,1.1,0,0,0,0,2,0,0,16,0.0,363,13:59,19,58,0,0,
244,Matt Frattin\frattma01,23,TOR,RW,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,5,0.0,16,15:34,0,1,0,0,
245,Michael Frolik\frolimi01,22,TOT,C,80,11,27,38,2,30,3.3,10,1,0,1,22,5,0,251,4.4,1247,15:36,37,52,48,71,40.3
245,Michael Frolik\frolimi01,22,FLA,C,52,8,21,29,2,16,2.8,7,1,0,1,16,5,0,158,5.1,834,16:02,23,31,5,7,41.7
245,Michael Frolik\frolimi01,22,CHI,C,28,3,6,9,0,14,0.5,3,0,0,0,6,0,0,93,3.2,414,14:46,14,21,43,64,40.2
246,Alex Frolov\froloal01,28,NYR,LW,43,7,9,16,4,8,1.7,7,0,0,2,8,1,0,78,9.0,620,14:26,15,39,1,6,14.3
247,Marian Gaborik\gaborma01,28,NYR,RW,62,22,26,48,8,18,6.2,15,7,0,4,17,9,0,192,11.5,1121,18:05,22,46,0,0,
248,Simon Gagne\gagnesi01,30,TBL,LW,63,17,23,40,-12,20,3.9,10,7,0,3,15,8,0,154,11.0,1064,16:53,20,49,6,10,37.5
249,Sam Gagner\gagnesa01,21,EDM,C,68,15,27,42,-17,37,3.4,11,3,1,2,21,6,0,138,10.9,1207,17:45,29,24,410,525,43.9
250,Aaron Gagnon\gagnoaa01,24,DAL,C,19,0,2,2,-3,0,-0.2,0,0,0,0,2,0,0,9,0.0,153,8:04,5,12,30,25,54.5
251,T.J. Galiardi\galiatj01,22,COL,LW,35,7,8,15,-6,12,1.1,7,0,0,1,6,2,0,62,11.3,567,16:12,19,41,62,72,46.3
252,Jason Garrison\garrija01,26,FLA,D,73,5,13,18,-2,26,4.5,5,0,0,3,10,3,0,116,4.3,1627,22:18,127,136,0,0,
253,Cameron Gaunce\gauncca01,20,COL,D,11,1,0,1,-3,16,0.1,1,0,0,0,0,0,0,4,25.0,140,12:44,7,10,0,0,
254,Paul Gaustad\gaustpa01,28,BUF,C,81,12,19,31,7,101,2.8,11,1,0,3,17,1,1,117,10.3,1226,15:08,44,128,692,466,59.8
255,Blake Geoffrion\geoffbl01,22,NSH,LW,20,6,2,8,3,7,1.4,6,0,0,1,2,0,0,24,25.0,165,8:16,4,8,46,53,46.5
256,Nathan Gerbe\gerbena01,23,BUF,C,64,16,15,31,11,34,4.1,14,2,0,3,13,2,0,171,9.4,853,13:20,23,53,4,13,23.5
257,Bruno Gervais\gervabr01,26,NYI,D,53,0,6,6,-14,30,0.2,0,0,0,0,6,0,0,43,0.0,831,15:41,75,39,0,0,
258,Ryan Getzlaf\getzlry01,25,ANA,C,67,19,57,76,14,35,8.4,12,7,0,4,37,20,0,117,16.2,1464,21:51,57,189,542,641,45.8
259,Tom Gilbert\gilbeto01,28,EDM,D,79,6,20,26,-14,32,4.1,3,3,0,0,11,7,2,106,5.7,1936,24:30,172,69,0,0,
260,Hal Gill\gillha01,35,MTL,D,75,2,7,9,-9,43,2.4,2,0,0,1,6,0,1,62,3.2,1486,19:49,151,75,0,0,
261,Colton Gillies\gillico01,21,MIN,C,7,1,0,1,-2,2,0.0,1,0,0,0,0,0,0,3,33.3,73,10:22,2,16,1,1,50.0
262,Trevor Gillies\gillitr01,32,NYI,LW,39,2,0,2,-3,165,0.1,2,0,0,0,0,0,0,9,22.2,120,3:04,6,41,0,1,0.0
263,Matt Gilroy\gilroma01,26,NYR,D,58,3,8,11,5,14,2.9,3,0,0,1,7,1,0,75,4.0,822,14:11,62,39,0,0,
264,Brian Gionta\giontbr01,32,MTL,RW,82,29,17,46,3,24,5.8,20,7,2,6,13,4,0,298,9.7,1609,19:37,31,87,19,40,32.2
265,Stephen Gionta\giontst01,27,NJD,RW,12,0,0,0,-3,6,-0.3,0,0,0,0,0,0,0,13,0.0,108,9:00,5,16,0,0,
266,Mark Giordano\giordma01,27,CGY,D,82,8,35,43,-8,67,6.4,3,5,0,1,15,20,0,165,4.8,1898,23:08,193,140,0,0,
267,Dan Girardi\girarda01,26,NYR,D,80,4,27,31,7,37,6.7,2,2,0,1,20,5,2,110,3.6,1966,24:35,236,195,0,0,
268,Alexandre Giroux\giroual01,29,EDM,C,8,1,1,2,-2,2,0.0,1,0,0,0,1,0,0,13,7.7,118,14:46,3,16,0,2,0.0
269,Claude Giroux\giroucl01,23,PHI,RW,82,25,51,76,20,47,8.8,14,8,3,5,36,11,4,169,14.8,1591,19:24,44,117,548,547,50.0
270,Tanner Glass\glassta01,27,VAN,LW,73,3,7,10,-5,72,0.0,3,0,0,1,7,0,0,45,6.7,652,8:56,29,130,25,37,40.3
271,Tim Gleason\gleasti01,28,CAR,D,82,2,14,16,-11,85,2.5,2,0,0,0,12,1,1,84,2.4,1719,20:58,138,215,0,0,
272,Curtis Glencross\glenccu01,28,CGY,LW,79,24,19,43,6,59,5.3,19,3,2,4,16,2,1,149,16.1,1283,16:15,54,105,57,84,40.4
273,Marcel Goc\gocma01,27,NSH,C,51,9,15,24,10,6,2.6,8,0,1,2,15,0,0,111,8.1,818,16:02,13,51,346,347,49.9
274,Eric Godard\godarer01,30,PIT,RW,19,0,3,3,4,105,0.3,0,0,0,0,3,0,0,1,0.0,98,5:10,2,19,0,0,
275,Alex Goligoski\goligal01,25,TOT,D,83,14,32,46,20,40,10.2,7,7,0,4,15,17,0,162,8.6,1846,22:14,106,75,0,0,
275,Alex Goligoski\goligal01,25,PIT,D,60,9,22,31,20,28,7.5,5,4,0,4,9,13,0,101,8.9,1246,20:46,74,51,0,0,
275,Alex Goligoski\goligal01,25,DAL,D,23,5,10,15,0,12,2.8,2,3,0,0,6,4,0,61,8.2,600,26:04,32,24,0,0,
276,Scott Gomez\gomezsc01,31,MTL,C,80,7,31,38,-15,48,1.9,4,3,0,2,16,14,1,157,4.5,1485,18:34,24,32,575,622,48.0
277,Sergei Gonchar\gonchse01,36,OTT,D,67,7,20,27,-15,20,5.0,2,5,0,0,5,15,0,107,6.5,1554,23:12,94,54,0,0,
278,Andrew Gordon\gordoan01,25,WSH,RW,9,1,1,2,-2,0,0.1,1,0,0,0,1,0,0,5,20.0,78,8:40,4,5,0,0,
279,Boyd Gordon\gordobo01,27,WSH,RW,60,3,6,9,-5,16,-0.2,2,0,1,1,6,0,0,77,3.9,783,13:03,50,33,417,302,58.0
280,Josh Gorges\gorgejo01,26,MTL,D,36,1,6,7,-3,18,1.6,0,1,0,1,6,0,0,20,5.0,762,21:10,79,55,0,0,
281,Michael Grabner\grabnmi01,23,NYI,RW,76,34,18,52,13,10,8.1,26,2,6,3,15,2,1,228,14.9,1146,15:05,24,22,2,4,33.3
282,Mikhail Grabovski\grabomi01,27,TOR,C,81,29,29,58,14,60,7.4,19,10,0,4,24,5,0,239,12.1,1568,19:22,25,44,642,684,48.4
283,Evgeny Grachev\grachev01,20,NYR,C,8,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,3,0.0,62,7:42,0,8,0,1,0.0
284,Marc-Andre Gragnani\gragnma01,23,BUF,LW,9,1,2,3,0,2,0.2,1,0,0,1,0,2,0,11,9.1,138,15:17,6,6,0,0,
285,Josh Green\greenjo01,33,ANA,LW,12,0,0,0,-3,6,-0.3,0,0,0,0,0,0,0,10,0.0,120,10:01,1,11,3,4,42.9
286,Mike Green\greenmi03,25,WSH,D,49,8,16,24,6,48,5.5,3,5,0,1,10,5,1,115,7.0,1234,25:12,106,100,0,0,
287,Andy Greene\greenan01,28,NJD,D,82,4,19,23,-23,22,4.4,3,1,0,1,14,5,0,91,4.4,1834,22:22,157,49,0,0,
288,Matt Greene\greenma01,27,LAK,D,71,2,9,11,3,70,3.5,2,0,0,1,9,0,0,50,4.0,1205,16:59,105,243,0,0,
289,Colin Greening\greenco01,24,OTT,C,24,6,7,13,2,10,1.7,6,0,0,2,7,0,0,57,10.5,362,15:05,9,56,11,13,45.8
290,Mike Grier\griermi01,36,BUF,RW,73,5,11,16,0,12,0.4,5,0,0,0,11,0,0,107,4.7,1051,14:24,48,112,10,21,32.3
291,Nicklas Grossmann\grossni01,26,DAL,D,59,1,9,10,7,35,2.8,1,0,0,0,9,0,0,38,2.6,1074,18:12,78,161,0,0,
292,Nate Guenin\guenina01,28,CBJ,D,3,0,0,0,-3,2,-0.2,0,0,0,0,0,0,0,2,0.0,44,14:48,7,11,0,0,
293,Carl Gunnarsson\gunnaca01,24,TOR,D,68,4,16,20,-2,14,3.7,3,1,0,1,13,3,0,69,5.8,1240,18:15,120,63,0,0,
294,Erik Gustafsson\gustaer01,22,PHI,D,3,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,2,0.0,33,10:57,1,0,0,0,
295,Niklas Hagman\hagmani01,31,CGY,LW,71,11,16,27,-2,24,2.3,7,4,0,0,13,3,0,140,7.9,968,13:38,12,35,3,22,12.0
296,Ron Hainsey\hainsro01,29,ATL,D,82,3,16,19,3,24,3.9,3,0,0,2,14,1,1,83,3.6,1483,18:05,168,49,0,0,
297,David Hale\haleda01,29,OTT,D,25,1,4,5,7,6,1.9,1,0,0,1,4,0,0,20,5.0,408,16:19,22,29,0,0,
298,Micheal Haley\haleymi01,24,NYI,C,27,2,1,3,-4,85,0.0,2,0,0,0,1,0,0,13,15.4,217,8:02,3,55,7,13,35.0
299,Matt Halischuk\halisma01,22,NSH,RW,27,4,8,12,5,2,1.5,4,0,0,1,8,0,0,29,13.8,273,10:08,9,6,0,4,0.0
300,Adam Hall\hallad01,30,TBL,RW,82,7,11,18,-12,32,0.1,7,0,0,1,11,0,0,167,4.2,1218,14:51,59,152,360,295,55.0
301,Taylor Hall\hallta02,19,EDM,LW,65,22,20,42,-9,27,4.5,14,8,0,4,17,3,0,186,11.8,1184,18:13,37,48,42,63,40.0
302,Jeff Halpern\halpeje01,34,MTL,C,72,11,15,26,6,29,2.8,10,0,1,3,15,0,0,62,17.7,917,12:44,53,42,338,256,56.9
303,Dan Hamhuis\hamhuda01,28,VAN,D,64,6,17,23,29,34,7.0,4,2,0,1,12,5,0,109,5.5,1451,22:41,89,76,0,0,
304,Zach Hamill\hamilza01,22,BOS,C,3,0,1,1,1,0,0.1,0,0,0,0,1,0,0,1,0.0,31,10:28,3,0,5,11,31.3
305,Travis Hamonic\hamontr01,20,NYI,D,62,5,21,26,4,103,5.0,4,1,0,0,17,3,1,118,4.2,1338,21:34,115,116,0,0,
306,Roman Hamrlik\hamrlro01,36,MTL,D,79,5,29,34,6,81,7.1,3,2,0,0,16,13,0,129,3.9,1760,22:17,192,66,0,0,
307,Michal Handzus\handzmi01,33,LAK,C,82,12,18,30,-5,20,2.2,8,4,0,3,11,6,1,94,12.8,1422,17:21,48,86,678,634,51.7
308,Scott Hannan\hannasc01,32,TOT,D,78,1,10,11,4,34,3.2,1,0,0,0,9,0,1,56,1.8,1543,19:47,122,84,0,0,
308,Scott Hannan\hannasc01,32,WSH,D,55,1,4,5,3,28,2.2,1,0,0,0,4,0,0,35,2.9,1115,20:16,86,58,0,0,
308,Scott Hannan\hannasc01,32,COL,D,23,0,6,6,1,6,1.0,0,0,0,0,5,0,1,21,0.0,429,18:38,36,26,0,0,
309,Jannik Hansen\hanseja01,24,VAN,LW,82,9,20,29,13,32,2.5,9,0,0,2,19,0,1,113,8.0,1206,14:43,26,149,8,11,42.1
