14Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
320,Radko Gudas\gudasra01,23,TBL,D,73,3,19,22,2,152,3.8,2,1,0,1,16,3,0,114,2.6,1396,19:08,138,273,0,0,
321,Erik Gudbranson\gudbrer01,22,FLA,D,65,3,6,9,-7,114,1.7,3,0,0,0,5,1,0,92,3.3,1169,17:59,91,158,0,0,
322,Nate Guenin\guenina01,31,COL,D,68,1,8,9,3,46,1.9,1,0,0,0,8,0,0,52,1.9,1175,17:17,128,119,0,0,
323,Carl Gunnarsson\gunnaca01,27,TOR,D,80,3,14,17,12,34,4.3,3,0,0,1,13,1,0,48,6.3,1553,19:25,176,166,0,0,
324,Erik Gustafsson\gustaer01,25,PHI,D,31,2,8,10,7,6,2.3,2,0,0,0,6,2,0,30,6.7,543,17:31,50,11,0,0,
325,Carl Hagelin\hagelca01,25,NYR,LW,72,17,16,33,8,44,4.3,16,0,1,5,16,0,0,144,11.8,1117,15:31,33,64,0,5,0.0
326,Ron Hainsey\hainsro01,32,CAR,D,82,4,11,15,-9,45,3.3,4,0,0,1,10,0,1,72,5.6,1758,21:26,124,96,0,0,
327,Matt Halischuk\halisma01,25,WPG,RW,46,5,5,10,-3,6,0.6,5,0,0,1,5,0,0,56,8.9,521,11:20,27,19,2,2,50.0
328,Adam Hall\hallad01,33,PHI,RW,80,4,5,9,-15,23,-0.6,2,0,2,0,5,0,0,61,6.6,787,9:50,46,77,314,213,59.6
329,Taylor Hall\hallta02,22,EDM,LW,75,27,53,80,-15,44,9.0,20,7,0,1,42,10,1,250,10.8,1501,20:01,41,54,37,44,45.7
330,Mike Halmo\halmomi01,22,NYI,LW,20,1,0,1,-1,32,-0.2,1,0,0,0,0,0,0,25,4.0,190,9:30,4,52,4,16,20.0
331,Jeff Halpern\halpeje01,37,PHX,C,69,5,7,12,-8,24,0.3,5,0,0,1,7,0,0,45,11.1,710,10:17,33,65,296,266,52.7
332,Dan Hamhuis\hamhuda01,31,VAN,D,79,5,17,22,13,26,6.6,5,0,0,0,14,3,0,150,3.3,1893,23:57,130,87,0,0,
333,Dougie Hamilton\hamildo01,20,BOS,D,64,7,18,25,22,40,5.9,5,2,0,1,14,4,0,114,6.1,1223,19:06,53,73,0,0,
334,Freddie Hamilton\hamilfr01,22,SJS,C,11,0,0,0,-5,2,-0.4,0,0,0,0,0,0,0,13,0.0,114,10:19,3,24,14,22,38.9
335,Ryan Hamilton\hamilry01,28,EDM,LW,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,0,,20,10:02,1,3,0,0,
336,Travis Hamonic\hamontr01,23,NYI,D,69,3,15,18,2,68,3.9,1,2,0,0,14,1,0,134,2.2,1726,25:01,132,93,0,0,
337,Michal Handzus\handzmi01,36,CHI,C,59,4,12,16,0,16,0.6,3,0,1,2,11,0,1,50,8.0,805,13:39,55,35,329,335,49.5
338,Scott Hannan\hannasc01,35,SJS,D,56,3,9,12,1,55,2.6,3,0,0,0,8,0,1,52,5.8,995,17:46,73,29,0,0,
339,Ben Hanowski\hanowbe01,23,CGY,RW,11,0,2,2,-2,2,0.0,0,0,0,0,2,0,0,10,0.0,80,7:15,1,13,1,0,100.0
340,Jannik Hansen\hanseja01,27,VAN,RW,71,11,9,20,-9,43,1.5,10,0,1,3,8,1,0,112,9.8,1112,15:40,22,99,12,17,41.4
341,Martin Hanzal\hanzama01,26,PHX,C,65,15,25,40,-9,73,3.7,10,5,0,2,17,8,0,169,8.9,1214,18:41,37,200,599,500,54.5
342,Jay Harrison\harrija01,31,CAR,D,68,4,11,15,-1,44,3.3,3,1,0,1,6,5,0,103,3.9,1131,16:38,82,141,0,0,
343,Peter Harrold\harrope01,30,NJD,D,33,0,4,4,-2,14,1.2,0,0,0,0,4,0,0,32,0.0,616,18:40,29,17,0,0,
344,Scott Hartnell\hartnsc01,31,PHI,LW,78,20,32,52,11,103,6.3,11,9,0,3,21,11,0,207,9.7,1317,16:53,39,155,4,14,22.2
345,Erik Haula\haulaer01,22,MIN,C,46,6,9,15,14,29,2.2,5,0,1,1,9,0,0,56,10.7,467,10:09,17,23,161,187,46.3
346,Martin Havlat\havlama01,32,SJS,RW,48,12,10,22,14,10,3.2,11,1,0,2,9,1,0,72,16.7,707,14:43,14,9,0,4,0.0
347,Eriah Hayes\hayeser01,25,SJS,RW,15,1,0,1,-2,2,-0.1,1,0,0,0,0,0,0,17,5.9,118,7:50,10,40,9,12,42.9
348,Jimmy Hayes\hayesji01,24,TOT,RW,55,11,7,18,-5,18,2.1,8,3,0,0,6,1,0,72,15.3,603,10:58,19,115,11,19,36.7
348,Jimmy Hayes\hayesji01,24,FLA,RW,53,11,7,18,-6,18,2.1,8,3,0,0,6,1,0,71,15.5,580,10:56,18,109,11,19,36.7
348,Jimmy Hayes\hayesji01,24,CHI,RW,2,0,0,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,24,11:51,1,6,0,0,
349,Dany Heatley\heatlda01,33,MIN,LW,76,12,16,28,-18,18,1.8,8,4,0,2,10,6,0,110,10.9,1126,14:49,30,33,7,10,41.2
350,Victor Hedman\hedmavi01,23,TBL,D,75,13,42,55,5,53,9.0,10,3,0,2,25,11,6,170,7.6,1683,22:26,101,86,0,0,
351,Jan Hejda\hejdaja01,35,COL,D,78,6,11,17,8,40,4.0,6,0,0,0,11,0,0,75,8.0,1741,22:20,144,170,0,0,
352,Darren Helm\helmda01,27,DET,C,42,12,8,20,2,14,2.6,9,1,2,3,8,0,0,83,14.5,637,15:10,16,73,269,279,49.1
353,Ales Hemsky\hemskal01,30,TOT,RW,75,13,30,43,-15,24,3.7,11,2,0,1,19,11,0,138,9.4,1197,15:58,33,37,1,3,25.0
353,Ales Hemsky\hemskal01,30,EDM,RW,55,9,17,26,-13,20,2.0,7,2,0,1,10,7,0,94,9.6,884,16:05,23,26,1,3,25.0
353,Ales Hemsky\hemskal01,30,OTT,RW,20,4,13,17,-2,4,1.7,4,0,0,0,9,4,0,44,9.1,313,15:38,10,11,0,0,
354,Matt Hendricks\hendrma01,32,TOT,C,77,5,2,7,-11,112,-0.7,4,0,1,1,2,0,0,102,4.9,981,12:44,59,180,34,29,54.0
354,Matt Hendricks\hendrma01,32,NSH,C,44,2,2,4,-5,54,-0.4,2,0,0,0,2,0,0,53,3.8,508,11:33,28,92,14,12,53.8
354,Matt Hendricks\hendrma01,32,EDM,C,33,3,0,3,-6,58,-0.3,2,0,1,1,0,0,0,49,6.1,473,14:19,31,88,20,17,54.1
355,Adam Henrique\henriad01,23,NJD,C,77,25,18,43,3,20,5.8,15,7,3,4,11,5,2,137,18.2,1390,18:03,50,73,407,511,44.3
356,Tomas Hertl\hertlto01,20,SJS,C,37,15,10,25,11,4,3.9,12,3,0,3,10,0,0,98,15.3,567,15:20,13,39,29,22,56.9
357,Thomas Hickey\hicketh01,24,NYI,D,82,4,18,22,5,34,4.6,4,0,0,0,16,1,1,96,4.2,1547,18:52,132,72,0,0,
358,Chris Higgins\higgich01,30,VAN,LW,78,17,22,39,-14,30,3.5,15,2,0,4,20,1,1,216,7.9,1496,19:10,45,98,17,21,44.7
359,Jack Hillen\hilleja01,28,WSH,D,13,0,1,1,-4,4,0.0,0,0,0,0,1,0,0,12,0.0,238,18:16,16,10,0,0,
360,Niklas Hjalmarsson\hjalmni01,26,CHI,D,81,4,22,26,11,34,4.8,3,0,1,1,19,0,3,98,4.1,1724,21:17,157,39,0,0,
361,Cody Hodgson\hodgsco01,23,BUF,C,72,20,24,44,-26,20,4.5,11,9,0,0,14,10,0,182,11.0,1306,18:09,22,47,453,516,46.7
362,Mike Hoffman\hoffmmi02,24,OTT,C,25,3,3,6,-2,2,0.3,2,1,0,0,1,2,0,61,4.9,330,13:11,7,18,6,3,66.7
363,Nick Holden\holdeni01,26,COL,D,54,10,15,25,12,22,5.3,8,2,0,2,9,5,1,66,15.2,1009,18:41,57,118,0,0,
364,Patrick Holland\hollapa01,22,MTL,RW,5,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,38,7:38,4,2,1,1,50.0
365,Peter Holland\hollape01,23,TOT,C,43,6,5,11,0,18,1.1,5,1,0,0,5,0,0,43,14.0,488,11:21,22,46,182,213,46.1
365,Peter Holland\hollape01,23,TOR,C,39,5,5,10,1,16,0.9,4,1,0,0,5,0,0,40,12.5,452,11:35,21,46,170,194,46.7
365,Peter Holland\hollape01,23,ANA,C,4,1,0,1,-1,2,0.1,1,0,0,0,0,0,0,3,33.3,36,9:06,1,0,12,19,38.7
366,Roman Horak\horakro01,22,TOT,C,3,1,0,1,-1,0,0.1,1,0,0,0,0,0,0,2,50.0,28,9:25,4,0,4,2,66.7
366,Roman Horak\horakro01,22,EDM,C,2,1,0,1,-1,0,0.1,1,0,0,0,0,0,0,2,50.0,24,12:06,3,0,4,1,80.0
366,Roman Horak\horakro01,22,CGY,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,4,4:04,1,0,0,1,0.0
367,Shawn Horcoff\horcosh01,35,DAL,C,77,7,13,20,1,52,1.3,2,4,1,0,13,0,0,68,10.3,990,12:52,28,62,209,208,50.1
368,Patric Hornqvist\hornqpa01,27,NSH,RW,76,22,31,53,1,28,6.3,15,7,0,6,21,10,0,248,8.9,1281,16:52,34,77,0,6,0.0
369,Nathan Horton\hortona01,28,CBJ,RW,36,5,14,19,-3,24,1.6,3,2,0,2,12,2,0,48,10.4,556,15:27,14,53,1,0,100.0
370,Marian Hossa\hossama01,35,CHI,RW,72,30,30,60,28,20,8.6,23,4,3,4,20,9,1,241,12.4,1316,18:16,26,43,1,2,33.3
371,Quinton Howden\howdequ01,22,FLA,C,16,4,2,6,0,10,0.8,3,0,1,0,2,0,0,23,17.4,220,13:43,11,32,2,6,25.0
372,Jonathan Huberdeau\huberjo01,20,FLA,LW,69,9,19,28,-5,37,2.2,7,2,0,1,16,3,0,108,8.3,1081,15:40,23,73,5,6,45.5
373,Jiri Hudler\hudleji01,30,CGY,C,75,17,37,54,4,16,5.9,15,2,0,1,26,11,0,109,15.6,1413,18:51,15,35,4,18,18.2
374,Brad Hunt\huntbr01,25,EDM,D,3,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,1,0.0,38,12:36,2,0,0,0,
375,Matt Hunwick\hunwima01,28,COL,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,17,17:27,2,1,0,0,
376,Jarome Iginla\iginlja01,36,BOS,RW,78,30,31,61,34,47,8.9,26,4,0,8,21,10,0,209,14.4,1421,18:13,27,142,8,29,21.6
377,Matt Irwin\irwinma01,26,SJS,D,62,2,17,19,5,35,3.7,1,1,0,0,12,6,0,147,1.4,1167,18:49,93,62,0,1,0.0
378,Barret Jackman\jackmba01,32,STL,D,79,3,12,15,11,97,4.4,3,0,0,1,12,0,0,83,3.6,1416,17:56,130,96,0,1,0.0
379,Tim Jackman\jackmti01,32,TOT,RW,36,4,1,5,-3,103,0.4,4,0,0,0,1,0,0,46,8.7,256,7:06,4,69,2,1,66.7
379,Tim Jackman\jackmti01,32,ANA,RW,26,3,1,4,-2,62,0.3,3,0,0,0,1,0,0,37,8.1,192,7:23,2,53,2,0,100.0
379,Tim Jackman\jackmti01,32,CGY,RW,10,1,0,1,-1,41,0.1,1,0,0,0,0,0,0,9,11.1,64,6:23,2,16,0,1,0.0
380,Jaromir Jagr\jagrja01,41,NJD,RW,82,24,43,67,16,46,8.7,19,5,0,6,31,12,0,231,10.4,1571,19:10,9,4,0,2,0.0
381,Cam Janssen\janssca01,29,NJD,RW,24,3,0,3,3,22,0.6,3,0,0,0,0,0,0,11,27.3,118,4:55,3,32,0,0,
382,Calle Jarnkrok\jarnkca01,22,NSH,C,12,2,7,9,7,4,1.2,2,0,0,0,6,1,0,13,15.4,169,14:04,4,2,58,89,39.5
383,Dmitrij Jaskin\jaskidm01,20,STL,RW,18,1,1,2,-3,8,-0.1,1,0,0,0,1,0,0,18,5.6,191,10:37,5,40,1,1,50.0
384,Dustin Jeffrey\jeffrdu01,25,TOT,C,34,2,2,4,-4,2,-0.1,2,0,0,0,2,0,0,30,6.7,325,9:34,4,6,50,57,46.7
384,Dustin Jeffrey\jeffrdu01,25,DAL,C,24,2,1,3,-2,0,0.1,2,0,0,0,1,0,0,21,9.5,217,9:03,4,2,42,52,44.7
384,Dustin Jeffrey\jeffrdu01,25,PIT,C,10,0,1,1,-2,2,-0.2,0,0,0,0,1,0,0,9,0.0,108,10:50,0,4,8,5,61.5
385,Boone Jenner\jennebo01,20,CBJ,C,72,16,13,29,6,45,3.6,12,4,0,5,10,3,0,127,12.6,1014,14:05,36,211,14,16,46.7
386,Nicklas Jensen\jenseni01,20,VAN,LW,17,3,3,6,-1,10,0.6,3,0,0,1,2,1,0,30,10.0,266,15:38,6,7,0,1,0.0
387,Jesse Joensuu\joensje01,26,EDM,LW,42,3,2,5,-16,16,-0.4,2,1,0,1,2,0,0,41,7.3,392,9:19,18,63,0,5,0.0
388,Ryan Johansen\johanry01,21,CBJ,C,82,33,30,63,3,43,8.6,26,7,0,5,17,13,0,237,13.9,1447,17:39,37,114,682,611,52.7
389,Marcus Johansson\johanma03,23,WSH,C,80,8,36,44,-21,4,2.5,2,6,0,1,21,15,0,107,7.5,1403,17:32,27,49,95,179,34.7
390,Erik Johnson\johnser01,25,COL,D,80,9,30,39,5,61,6.5,7,2,0,2,18,12,0,157,5.7,1841,23:00,130,136,0,0,
391,Jack Johnson\johnsja02,27,CBJ,D,82,5,28,33,-7,48,5.7,1,4,0,0,14,14,0,147,3.4,2024,24:41,127,180,0,1,0.0
392,Justin Johnson\johnsju01,32,NYI,RW,2,0,0,0,-1,7,-0.1,0,0,0,0,0,0,0,0,,13,6:29,0,6,0,0,
393,Nick Johnson\johnsni01,28,BOS,RW,9,0,0,0,-4,0,-0.3,0,0,0,0,0,0,0,10,0.0,87,9:42,5,3,0,0,
394,Tyler Johnson\johnsty01,23,TBL,C,82,24,26,50,23,26,6.5,14,5,5,4,20,5,1,181,13.3,1540,18:47,37,55,614,661,48.2
395,Jussi Jokinen\jokinju01,30,PIT,LW,81,21,36,57,12,18,7.1,15,6,0,4,21,15,0,172,12.2,1272,15:42,31,34,160,139,53.5
396,Olli Jokinen\jokinol01,35,WPG,C,82,18,25,43,-8,62,4.0,16,2,0,1,19,6,0,171,10.5,1396,17:01,45,120,612,718,46.0
397,Blair Jones\jonesbl01,27,CGY,C,14,2,0,2,0,21,0.2,1,0,1,0,0,0,0,14,14.3,159,11:23,5,30,36,40,47.4
398,David Jones\jonesda01,29,CGY,RW,48,9,8,17,1,10,1.8,7,2,0,1,8,0,0,104,8.7,742,15:28,31,102,38,35,52.1
399,Ryan Jones\jonesry01,29,EDM,LW,52,2,4,6,0,40,0.1,2,0,0,1,4,0,0,59,3.4,512,9:50,21,74,2,4,33.3
400,Seth Jones\jonesse01,19,NSH,D,77,6,19,25,-23,24,3.0,4,2,0,2,12,7,0,100,6.0,1511,19:37,99,55,0,0,
401,Jacob Josefson\josefja01,22,NJD,C,27,1,2,3,0,4,0.1,0,0,1,0,2,0,0,21,4.8,274,10:08,4,15,83,85,49.4
402,Roman Josi\josiro01,23,NSH,D,72,13,27,40,-2,18,7.6,10,3,0,2,17,10,0,168,7.7,1902,26:25,150,32,0,0,
403,Ed Jovanovski\jovaned01,37,FLA,D,37,1,4,5,-6,39,0.6,1,0,0,0,2,1,1,44,2.3,598,16:10,42,34,0,0,
404,Tomas Jurco\jurcoto01,21,DET,RW,36,8,7,15,0,14,1.8,6,2,0,0,6,1,0,77,10.4,485,13:28,9,67,0,0,
405,Nazem Kadri\kadrina01,23,TOR,C,78,20,30,50,-11,67,5.2,13,7,0,2,19,11,0,148,13.5,1356,17:23,34,141,510,617,45.3
406,Patrick Kaleta\kaletpa01,27,BUF,RW,5,0,0,0,-1,5,-0.1,0,0,0,0,0,0,0,0,,42,8:21,1,11,1,0,100.0
407,Evander Kane\kaneev01,22,WPG,LW,63,19,22,41,-7,66,4.1,16,1,2,4,18,4,0,250,7.6,1278,20:17,36,173,45,60,42.9
408,Patrick Kane\kanepa01,25,CHI,RW,69,29,40,69,7,22,8.6,19,10,0,6,25,15,0,227,12.8,1353,19:37,15,16,4,4,50.0
409,Erik Karlsson\karlser01,23,OTT,D,82,20,54,74,-16,36,10.3,15,5,0,1,28,26,0,257,7.8,2220,27:04,101,122,0,0,
410,Matt Kassian\kassima01,27,OTT,LW,33,1,1,2,-1,63,0.0,1,0,0,0,1,0,0,12,8.3,146,4:26,3,52,0,0,
411,Zack Kassian\kassiza01,23,VAN,RW,73,14,15,29,-4,124,3.3,13,1,0,2,15,0,0,91,15.4,944,12:56,6,91,6,15,28.6
412,Bracken Kearns\kearnbr01,32,SJS,LW,25,3,2,5,-2,6,0.2,2,1,0,0,2,0,0,37,8.1,330,13:12,16,45,30,41,42.3
413,Duncan Keith\keithdu01,30,CHI,D,79,6,55,61,22,28,10.0,3,3,0,3,36,18,1,198,3.0,1947,24:39,89,36,0,0,
414,Chris Kelly\kellych01,33,BOS,C,57,9,9,18,2,32,1.5,8,0,1,0,9,0,0,69,13.0,838,14:42,29,72,283,296,48.9
415,Tim Kennedy\kenneti01,27,PHX,LW,37,2,6,8,0,4,0.4,2,0,0,0,6,0,0,42,4.8,435,11:46,21,62,18,31,36.7
416,Tyler Kennedy\kennety01,27,SJS,RW,67,4,13,17,-10,34,0.4,4,0,0,1,12,1,0,143,2.8,852,12:43,11,54,57,79,41.9
417,Ryan Kesler\keslery01,29,VAN,C,77,25,18,43,-15,81,4.6,15,9,1,5,11,7,0,239,10.5,1680,21:49,68,133,740,666,52.6
418,Phil Kessel\kesseph01,26,TOR,RW,82,37,43,80,-5,27,10.3,29,8,0,6,31,12,0,305,12.1,1695,20:40,30,25,2,12,14.3
419,Alexander Khokhlachev\khokhal01,20,BOS,C,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,2,0.0,15,15:14,0,1,8,9,47.1
420,Alex Killorn\killoal01,24,TBL,C,82,17,24,41,8,63,4.3,14,3,0,2,19,5,0,173,9.8,1376,16:47,31,77,74,98,43.0
421,Jakub Kindl\kindlja01,26,DET,D,66,2,17,19,-4,24,3.0,2,0,0,0,10,7,0,93,2.2,1137,17:14,42,57,0,0,
422,Dwight King\kingdw01,24,LAK,LW,77,15,15,30,16,18,4.0,13,0,2,3,14,1,0,111,13.5,1158,15:03,17,114,2,3,40.0
423,Oscar Klefbom\klefbos01,20,EDM,D,17,1,2,3,-6,0,0.2,1,0,0,0,2,0,0,14,7.1,269,15:48,25,6,0,0,
424,Kevin Klein\kleinke01,29,TOT,D,77,2,7,9,-7,21,2.0,2,0,0,0,7,0,0,73,2.7,1335,17:20,137,111,0,0,
424,Kevin Klein\kleinke01,29,NSH,D,47,1,2,3,-11,21,0.4,1,0,0,0,2,0,0,49,2.0,884,18:48,94,75,0,0,
424,Kevin Klein\kleinke01,29,NYR,D,30,1,5,6,4,0,1.7,1,0,0,0,5,0,0,24,4.2,451,15:01,43,36,0,0,
425,Rostislav Klesla\kleslro01,31,PHX,D,25,1,3,4,-3,24,0.7,1,0,0,0,3,0,0,22,4.5,388,15:31,25,41,0,0,
426,Carl Klingberg\klingca01,23,WPG,LW,3,1,0,1,2,0,0.3,1,0,0,0,0,0,0,3,33.3,27,8:52,1,2,0,0,
427,Rob Klinkhammer\klinkro01,27,PHX,C,72,11,9,20,6,19,2.3,10,1,0,1,9,0,0,103,10.7,818,11:22,7,168,1,5,16.7
428,Corban Knight\knighco01,23,CGY,C,7,1,0,1,-1,0,0.1,1,0,0,0,0,0,0,4,25.0,56,7:56,4,9,24,27,47.1
429,Chuck Kobasew\kobasch01,31,PIT,RW,33,2,0,2,1,15,-0.1,2,0,0,2,0,0,0,37,5.4,370,11:13,18,49,1,1,50.0
430,Mikko Koivu\koivumi01,30,MIN,C,65,11,43,54,0,24,5.0,9,2,0,4,25,16,2,147,7.5,1361,20:56,32,33,719,592,54.8
431,Saku Koivu\koivusa01,39,ANA,C,65,11,18,29,3,46,2.6,10,0,1,1,15,0,3,81,13.6,978,15:03,30,29,538,529,50.4
432,Mike Komisarek\komismi01,32,CAR,D,32,0,4,4,-4,14,0.5,0,0,0,0,4,0,0,20,0.0,374,11:42,27,70,0,0,
433,Zenon Konopka\konopze01,33,TOT,C,59,1,2,3,-9,88,-0.6,1,0,0,0,2,0,0,21,4.8,466,7:54,26,46,345,222,60.8
433,Zenon Konopka\konopze01,33,MIN,C,36,1,1,2,-5,55,-0.3,1,0,0,0,1,0,0,15,6.7,262,7:17,11,21,157,82,65.7
433,Zenon Konopka\konopze01,33,BUF,C,23,0,1,1,-4,33,-0.3,0,0,0,0,1,0,0,6,0.0,204,8:53,15,25,188,140,57.3
434,Tomas Kopecky\kopecto01,31,FLA,RW,49,4,8,12,0,18,0.5,3,0,1,0,8,0,0,95,4.2,778,15:53,19,31,8,21,27.6
435,Anze Kopitar\kopitan01,26,LAK,C,82,29,41,70,34,24,10.0,19,10,0,9,28,13,0,200,14.5,1713,20:53,44,90,773,678,53.3
436,Dmitry Korobov\korobdm01,24,TBL,D,3,0,1,1,0,2,0.1,0,0,0,0,1,0,0,0,,32,10:41,0,5,0,0,
437,Lauri Korpikoski\korpila01,27,PHX,LW,64,9,16,25,-7,24,1.7,8,1,0,0,12,1,3,109,8.3,1029,16:05,38,136,5,12,29.4
438,Mike Kostka\kostkmi01,28,TOT,D,28,4,7,11,10,8,2.8,4,0,0,1,7,0,0,49,8.2,432,15:26,33,26,0,0,
438,Mike Kostka\kostkmi01,28,TBL,D,19,2,6,8,7,0,1.9,2,0,0,0,6,0,0,31,6.5,302,15:54,26,12,0,0,
438,Mike Kostka\kostkmi01,28,CHI,D,9,2,1,3,3,8,0.9,2,0,0,1,1,0,0,18,11.1,130,14:26,7,14,0,0,
439,Chris Kreider\kreidch01,22,NYR,LW,66,17,20,37,14,72,5.1,11,6,0,0,14,6,0,136,12.5,1038,15:44,18,146,8,11,42.1
440,David Krejci\krejcda01,27,BOS,C,80,19,50,69,39,28,8.6,16,3,0,6,34,16,0,169,11.2,1530,19:07,56,75,618,590,51.2
441,Niklas Kronwall\kronwni01,33,DET,D,79,8,41,49,0,44,8.1,3,5,0,0,20,20,1,110,7.3,1921,24:19,154,93,0,0,
442,Torey Krug\krugto01,22,BOS,D,79,14,26,40,18,28,8.1,8,6,0,2,13,13,0,183,7.7,1383,17:31,77,50,1,1,50.0
443,Marcus Kruger\krugema01,23,CHI,C,81,8,20,28,6,36,2.0,8,0,0,2,19,0,1,96,8.3,1124,13:52,70,22,438,335,56.7
444,Nikita Kucherov\kucheni01,20,TBL,RW,52,9,9,18,3,14,1.9,6,3,0,3,8,1,0,102,8.8,682,13:07,19,15,1,0,100.0
445,Nikolai Kulemin\kulemni01,27,TOR,LW,70,9,11,20,-4,24,1.1,9,0,0,4,11,0,0,81,11.1,1136,16:14,63,153,38,70,35.2
446,Dmitry Kulikov\kulikdm01,23,FLA,D,81,8,11,19,-26,66,2.3,5,2,1,0,8,3,0,127,6.3,1757,21:42,92,125,0,0,
447,Chris Kunitz\kunitch01,34,PIT,LW,78,35,33,68,25,66,10.1,22,13,0,8,24,9,0,218,16.1,1494,19:09,25,157,3,1,75.0
448,Cody Kunyk\kunykco01,23,TBL,LW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,10,10:12,1,1,1,4,20.0
449,Evgeny Kuznetsov\kuzneev01,21,WSH,C,17,3,6,9,-2,6,0.9,2,0,1,0,4,2,0,22,13.6,229,13:28,2,7,5,22,18.5
450,Pierre-Cedric Labrie\labripi01,27,TBL,LW,13,0,0,0,-4,20,-0.3,0,0,0,0,0,0,0,2,0.0,89,6:53,2,24,2,0,100.0
451,Andrew Ladd\laddan01,28,WPG,LW,78,23,31,54,8,57,6.2,19,4,0,2,21,8,2,189,12.2,1539,19:44,42,154,24,38,38.7
452,Brooks Laich\laichbr01,30,WSH,C,51,8,7,15,-7,16,0.8,6,1,1,1,4,2,1,75,10.7,880,17:15,35,62,203,257,44.1
453,Kellan Lain\lainke01,24,VAN,LW,9,1,0,1,1,21,0.2,1,0,0,0,0,0,0,7,14.3,47,5:13,1,7,18,19,48.6
454,Anton Lander\landean01,22,EDM,C,27,0,1,1,-10,4,-0.9,0,0,0,0,1,0,0,18,0.0,368,13:38,8,29,71,89,44.4
455,Gabriel Landeskog\landega01,21,COL,LW,81,26,39,65,21,71,8.1,21,5,0,4,34,5,0,222,11.7,1513,18:41,52,176,13,5,72.2
456,Maxim Lapierre\lapiema01,28,STL,C,71,9,6,15,-3,78,1.2,9,0,0,1,6,0,0,78,11.5,793,11:10,18,87,301,292,50.8
457,Philip Larsen\larseph01,24,EDM,D,30,3,9,12,-4,8,1.9,2,1,0,0,4,4,1,47,6.4,515,17:10,31,44,0,0,
458,Adam Larsson\larssad01,21,NJD,D,26,1,2,3,-1,12,1.0,1,0,0,1,2,0,0,20,5.0,462,17:47,37,41,0,0,
459,Johan Larsson\larssjo02,21,BUF,LW,28,0,4,4,0,19,0.0,0,0,0,0,4,0,0,21,0.0,377,13:27,19,52,135,150,47.4
460,Brian Lashoff\lashobr01,23,DET,D,75,1,5,6,-2,36,1.5,1,0,0,0,5,0,0,38,2.6,1082,14:26,93,65,0,0,
461,Michael Latta\lattami01,22,WSH,C,17,1,3,4,0,12,0.3,1,0,0,0,3,0,0,6,16.7,131,7:43,2,14,60,55,52.2
462,Louis Leblanc\leblalo01,23,MTL,C,8,0,0,0,1,4,-0.1,0,0,0,0,0,0,0,7,0.0,79,9:52,7,3,2,2,50.0
463,Peter LeBlanc\leblape01,25,WSH,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,9,9:26,1,2,0,0,
464,Vincent Lecavalier\lecavvi01,33,PHI,C,69,20,17,37,-16,44,3.9,12,8,0,3,12,5,0,132,15.2,1048,15:11,19,77,200,248,44.6
465,Nick Leddy\leddyni01,22,CHI,D,82,7,24,31,10,10,5.5,3,4,0,1,18,6,0,123,5.7,1342,16:22,45,52,0,0,
466,Anders Lee\leean01,23,NYI,C,22,9,5,14,3,14,2.1,7,2,0,0,5,0,0,68,13.2,346,15:43,2,48,1,5,16.7
467,David Legwand\legwada01,33,TOT,C,83,14,37,51,-17,61,4.2,8,6,0,4,24,13,0,146,9.6,1409,16:59,38,49,585,571,50.6
467,David Legwand\legwada01,33,NSH,C,62,10,30,40,-8,30,3.4,6,4,0,2,18,12,0,107,9.3,1067,17:13,29,30,454,434,51.1
467,David Legwand\legwada01,33,DET,C,21,4,7,11,-9,31,0.7,2,2,0,2,6,1,0,39,10.3,342,16:16,9,19,131,137,48.9
468,Ville Leino\leinovi01,30,BUF,LW,58,0,15,15,-16,10,-0.1,0,0,0,0,9,6,0,38,0.0,837,14:26,25,26,125,162,43.6
469,Josh Leivo\leivojo01,20,TOR,RW,7,1,1,2,0,0,0.2,1,0,0,0,1,0,0,4,25.0,69,9:52,0,5,0,1,0.0
470,Jordan Leopold\leopojo01,33,STL,D,27,1,5,6,1,6,1.3,1,0,0,0,3,2,0,40,2.5,421,15:36,24,8,0,0,
471,Lucas Lessio\lessilu01,21,PHX,LW,3,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,4,0.0,35,11:32,0,2,0,0,
472,Kris Letang\letankr01,26,PIT,D,37,11,11,22,-8,16,4.0,5,6,0,1,5,6,0,108,10.2,897,24:14,51,43,0,0,
473,Mark Letestu\letesma01,28,CBJ,C,82,12,22,34,1,20,3.2,6,5,1,1,14,6,2,122,9.8,1205,14:41,24,63,373,352,51.4
