16Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,TOI,ATOI,BLK,HIT,FOW,FOL
502,Andreas Martinsen\martian01,25,COL,LW,55,4,7,11,-4,47,0.5,4,0,0,1,7,0,0,52,610,11:06,27,155,1,3
503,Brandon Mashinter\mashibr01,27,CHI,LW,41,4,1,5,-7,23,0.2,4,0,0,0,1,0,0,25,307,7:30,3,62,0,0
504,Mike Matheson\mathemi01,21,FLA,D,3,0,0,0,1,2,0.1,0,0,0,0,0,0,0,4,53,17:32,1,1,0,0
505,Stefan Matteau\mattest02,21,TOT,LW,32,1,1,2,-13,17,-0.7,1,0,0,0,1,0,0,27,329,10:17,7,67,0,0
505,Stefan Matteau\mattest02,21,NJD,LW,20,1,0,1,-9,13,-0.4,1,0,0,0,0,0,0,22,202,10:05,4,39,0,0
505,Stefan Matteau\mattest02,21,MTL,LW,12,0,1,1,-4,4,-0.3,0,0,0,0,1,0,0,5,128,10:38,3,28,0,0
506,Shawn Matthias\matthsh01,27,TOT,C,71,12,16,28,-17,20,2.2,12,0,0,2,15,0,1,101,959,13:31,39,68,9,15
506,Shawn Matthias\matthsh01,27,TOR,C,51,6,11,17,-10,12,1.1,6,0,0,1,10,0,1,66,664,13:01,23,60,5,11
506,Shawn Matthias\matthsh01,27,COL,C,20,6,5,11,-7,8,1.1,6,0,0,1,5,0,0,35,296,14:48,16,8,4,4
507,Scott Mayfield\mayfisc01,23,NYI,D,6,1,0,1,-4,11,0,1,0,0,0,0,0,0,4,103,17:07,15,12,0,0
508,Jamie McBain\mcbaija02,27,LAK,D,44,2,7,9,2,6,1.9,1,1,0,0,2,5,0,32,538,12:14,38,20,0,0
509,Jake McCabe\mccabja01,22,BUF,D,77,4,10,14,6,51,4.5,4,0,0,0,10,0,0,62,1472,19:07,109,114,0,2
510,Jared McCann\mccanja01,19,VAN,C,69,9,9,18,-6,32,1.5,8,1,0,1,7,2,0,106,864,12:31,19,45,181,341
511,Michael McCarron\mccarmi01,20,MTL,RW,20,1,1,2,-10,37,-0.5,1,0,0,0,1,0,0,41,234,11:41,8,49,85,84
512,John McCarthy\mccarjo01,29,SJS,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7:05,1,0,0,1
513,Jay McClement\mccleja01,32,CAR,C,77,3,8,11,-17,24,-0.4,2,0,1,0,8,0,0,64,893,11:36,31,79,375,303
514,Max McCormick\mccorma01,23,OTT,LW,20,2,2,4,-4,37,0.1,2,0,0,0,2,0,0,37,209,10:28,11,46,39,37
515,Connor McDavid\mcdavco01,19,EDM,C,45,16,32,48,-1,18,5.8,13,3,0,5,21,11,0,105,850,18:53,10,12,249,355
516,Ryan McDonagh\mcdonry01,26,NYR,D,73,9,25,34,26,22,7.8,7,2,0,0,17,7,1,113,1632,22:21,138,98,1,0
517,Colin McDonald\mcdonco01,31,PHI,RW,5,1,0,1,0,7,0.2,1,0,0,0,0,0,0,4,41,8:09,1,16,0,0
518,John McFarland\mcfarjo01,23,FLA,LW,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,30,9:55,3,5,0,0
519,Brock McGinn\mcginbr01,21,CAR,LW,21,3,1,4,-14,10,-0.1,3,0,0,0,1,0,0,25,235,11:11,6,28,0,1
520,Jamie McGinn\mcginja01,27,TOT,LW,84,22,17,39,-7,33,5,13,9,0,5,14,3,0,156,1201,14:18,27,164,4,3
520,Jamie McGinn\mcginja01,27,BUF,LW,63,14,13,27,-10,10,3,8,6,0,3,10,3,0,109,892,14:10,19,113,2,1
520,Jamie McGinn\mcginja01,27,ANA,LW,21,8,4,12,3,23,1.9,5,3,0,2,4,0,0,47,308,14:41,8,51,2,2
521,Tye McGinn\mcginty01,25,TBL,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,8:33,0,0,0,0
522,Dylan McIlrath\mcilrdy01,23,NYR,D,34,2,2,4,7,64,1.5,2,0,0,0,2,0,0,28,480,14:07,35,93,0,0
523,Greg McKegg\mckeggr01,23,FLA,C,15,2,0,2,1,2,0.3,2,0,0,0,0,0,0,14,124,8:15,6,20,50,61
524,Curtis McKenzie\mckencu01,24,DAL,LW,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,26,8:48,1,4,0,0
525,Cody McLeod\mcleoco01,31,COL,LW,82,8,5,13,1,138,1,7,1,0,1,5,0,0,73,864,10:32,28,240,1,0
526,Brayden McNabb\mcnabbr01,25,LAK,D,81,2,12,14,11,92,4.2,2,0,0,1,10,1,1,91,1524,18:49,95,206,0,0
527,Mark McNeill\mcneima01,22,CHI,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12:44,0,3,0,1
528,Adam McQuaid\mcquaad01,29,BOS,D,64,1,8,9,6,89,2.3,1,0,0,0,8,0,0,42,1155,18:02,121,142,0,0
529,Evgeny Medvedev\medveev01,33,PHI,D,45,4,8,12,5,34,3,3,1,0,1,6,2,0,71,847,18:50,34,38,0,0
530,Jayson Megna\megnaja01,25,NYR,C,6,1,1,2,-1,2,0.2,1,0,0,0,1,0,0,9,73,12:15,1,6,1,0
531,Julian Melchiori\melchju01,24,WPG,D,11,0,0,0,1,0,0.2,0,0,0,0,0,0,0,12,150,13:36,9,18,0,0
532,Jonathon Merrill\merrijo01,23,NJD,D,47,1,4,5,-15,28,0.7,1,0,0,1,3,1,0,30,794,16:54,54,48,0,0
533,Michael Mersch\merscmi01,23,LAK,LW,17,1,2,3,1,0,0.2,1,0,0,0,2,0,0,23,176,10:23,10,26,1,3
534,Marc Methot\methoma01,30,OTT,D,69,5,7,12,12,34,3.3,5,0,0,0,7,0,0,74,1425,20:39,90,124,0,0
535,Milan Michalek\michami01,31,TOT,LW,45,7,9,16,0,18,1.3,4,3,0,0,6,3,0,64,725,16:07,27,42,3,5
535,Milan Michalek\michami01,31,OTT,LW,32,6,4,10,1,12,0.9,3,3,0,0,4,0,0,56,538,16:48,21,23,2,3
535,Milan Michalek\michami01,31,TOR,LW,13,1,5,6,-1,6,0.4,1,0,0,0,2,3,0,8,187,14:25,6,19,1,2
536,Zbynek Michalek\michazb01,33,ARI,D,70,2,5,7,3,20,2.1,2,0,0,0,5,0,0,69,1191,17:01,123,84,0,0
537,Sonny Milano\milanso01,19,CBJ,LW,3,0,1,1,1,0,0.1,0,0,0,0,1,0,0,2,40,13:23,2,4,0,0
538,Andrew Miller\millean01,27,EDM,C,6,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,55,9:07,0,4,13,16
539,Colin Miller\milleco02,23,BOS,D,42,3,13,16,0,39,2.5,3,0,0,0,8,5,0,59,663,15:48,36,45,0,0
540,Drew Miller\milledr01,31,DET,LW,28,1,1,2,-5,2,-0.5,1,0,0,0,1,0,0,27,363,12:58,33,39,1,1
541,J.T. Miller\millejt01,22,NYR,C,82,22,21,43,10,46,5.5,20,2,0,5,19,2,0,135,1233,15:02,48,174,68,89
542,Kevan Miller\milleke03,28,BOS,D,71,5,13,18,15,53,4.6,5,0,0,0,12,1,0,64,1353,19:04,123,164,0,0
543,John Mitchell\mitchjo01,31,COL,C,71,10,11,21,-7,52,1.4,10,0,0,3,10,1,0,101,1082,15:15,65,85,415,434
544,Torrey Mitchell\mitchto01,31,MTL,C,71,11,8,19,2,51,1.9,10,0,1,3,6,0,2,69,901,12:41,38,67,370,347
545,Willie Mitchell\mitchwi01,38,FLA,D,46,1,6,7,-2,18,1.2,1,0,0,1,6,0,0,33,917,19:56,70,68,0,0
546,Travis Moen\moentr01,33,DAL,LW,23,0,2,2,-3,21,-0.3,0,0,0,0,1,0,1,12,188,8:12,13,30,4,1
547,Sean Monahan\monahse01,21,CGY,C,81,27,36,63,-6,18,6.9,20,7,0,5,23,13,0,197,1552,19:10,37,38,887,852
548,Dominic Moore\mooredo01,35,NYR,C,80,6,9,15,-2,32,0.3,6,0,0,2,9,0,0,94,1064,13:18,35,51,476,384
549,John Moore\moorejo01,25,NJD,D,73,4,15,19,-12,28,4,3,1,0,3,10,5,0,106,1448,19:50,83,93,0,0
550,Josh Morrissey\morrijo04,20,WPG,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,15:54,2,1,0,0
551,Joseph Morrow\morrojo02,23,BOS,D,33,1,6,7,-7,4,0.6,1,0,0,0,4,2,0,44,525,15:54,35,28,0,0
552,Kael Mouillierat\mouilka01,28,PIT,LW,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,11,10:41,0,4,5,6
553,Matt Moulson\moulsma01,32,BUF,LW,81,8,13,21,-5,16,1.7,6,2,0,1,8,5,0,111,964,11:54,23,45,0,5
554,Vojtech Mozik\mozikvo01,23,NJD,D,7,0,0,0,0,4,0.2,0,0,0,0,0,0,0,6,93,13:14,5,12,0,0
555,Mirco Mueller\muellmi01,20,SJS,D,11,0,0,0,-4,7,-0.2,0,0,0,0,0,0,0,8,117,10:36,3,2,0,0
556,Connor Murphy\murphco02,22,ARI,D,78,6,11,17,5,48,4.2,5,1,0,1,9,2,0,101,1599,20:30,139,175,0,0
557,Ryan Murphy\murphry01,22,CAR,D,35,0,10,10,-1,10,1.9,0,0,0,0,9,1,0,47,604,17:15,22,25,0,0
558,Ryan Murray\murrary01,22,CBJ,D,82,4,21,25,-10,40,3.8,3,1,0,0,11,10,0,90,1873,22:51,171,51,0,0
559,Jake Muzzin\muzzija01,26,LAK,D,82,8,32,40,7,64,7.8,7,1,0,1,19,12,1,203,1891,23:04,135,197,0,0
560,Tyler Myers\myersty01,25,WPG,D,73,9,18,27,6,72,5.6,9,0,0,0,15,2,1,140,1651,22:37,95,54,0,1
561,Jakub Nakladal\naklaja01,28,CGY,D,27,2,3,5,-5,6,0.6,2,0,0,0,2,1,0,42,383,14:11,23,41,0,0
562,Vladislav Namestnikov\namesvl01,23,TBL,C,80,14,21,35,17,45,4.5,13,1,0,2,18,3,0,106,1129,14:07,33,49,175,216
563,Rick Nash\nashri01,31,NYR,LW,60,15,21,36,8,30,4.3,11,4,0,4,18,2,1,183,1016,16:56,24,69,0,1
564,Riley Nash\nashri02,26,CAR,C,64,9,13,22,-5,18,2.1,7,2,0,1,9,4,0,76,829,12:57,21,58,193,197
565,James Neal\nealja01,28,NSH,RW,82,31,27,58,27,65,8.7,27,4,0,3,17,10,0,268,1564,19:04,31,113,8,19
566,Chris Neil\neilch01,36,OTT,RW,80,5,8,13,-3,165,0.5,5,0,0,0,8,0,0,70,744,9:18,12,215,1,1
567,Brock Nelson\nelsobr01,24,NYI,LW,81,26,14,40,-3,30,5.2,23,3,0,3,12,2,0,165,1280,15:48,50,59,186,202
568,Casey Nelson\nelsoca01,23,BUF,D,7,0,4,4,1,8,0.7,0,0,0,0,2,2,0,5,104,14:49,4,5,0,0
569,Patrik Nemeth\nemetpa01,23,DAL,D,38,0,8,8,-1,14,1,0,0,0,0,7,1,0,36,594,15:37,47,58,0,0
570,Aaron Ness\nessaa01,25,WSH,D,8,0,2,2,4,2,0.6,0,0,0,0,2,0,0,8,99,12:23,7,4,0,0
571,Nikita Nesterov\nesteni01,22,TBL,D,57,3,6,9,-6,41,1.7,1,2,0,0,4,2,0,57,849,14:53,31,95,0,0
572,Andrej Nestrasil\nestran01,24,CAR,C,55,9,14,23,4,8,2.7,7,2,0,1,14,0,0,105,789,14:21,13,27,8,17
573,Valeri Nichushkin\nichuva01,20,DAL,RW,79,9,20,29,2,12,2.3,8,1,0,1,19,1,0,139,1101,13:56,33,68,0,1
574,Nino Niederreiter\niedeni01,23,MIN,RW,82,20,23,43,9,36,5.5,18,2,0,1,20,3,0,159,1275,15:33,19,129,11,16
575,Frans Nielsen\nielsfr01,31,NYI,C,81,20,32,52,1,12,5.8,11,7,2,2,19,13,0,181,1435,17:43,92,35,586,583
576,Matthew Nieto\nietoma01,23,SJS,LW,67,8,9,17,-8,10,1,6,0,2,1,8,1,0,90,882,13:10,33,33,2,6
577,Nikita Nikitin\nikitni01,29,EDM,D,11,0,1,1,-5,8,-0.1,0,0,0,0,1,0,0,12,163,14:48,9,14,0,0
578,Matt Niskanen\niskama01,29,WSH,D,82,5,27,32,10,38,6.6,3,2,0,3,13,14,0,150,2022,24:40:00,145,157,0,0
579,Stefan Noesen\noesest01,22,ANA,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10:02,0,3,0,0
580,Jordan Nolan\nolanjo01,26,LAK,C,52,0,5,5,0,38,-0.2,0,0,0,0,5,0,0,49,463,8:54,8,78,0,1
581,Joakim Nordstrom\nordsjo02,23,CAR,LW,71,10,14,24,1,12,2.3,9,0,1,1,14,0,0,81,1109,15:38,32,98,6,4
582,Tomas Nosek\nosekto01,23,DET,C,6,0,0,0,-2,2,-0.2,0,0,0,0,0,0,0,2,61,10:08,0,6,4,4
583,Ryan Nugent-Hopkins\nugenry01,22,EDM,C,55,12,22,34,-9,18,3.2,8,4,0,1,15,7,0,108,1048,19:04,36,39,369,454
584,Darnell Nurse\nurseda01,20,EDM,D,69,3,7,10,-13,60,1.9,3,0,0,0,5,1,1,120,1396,20:14,103,160,0,0
585,William Nylander\nylanwi01,19,TOR,C,22,6,7,13,1,4,1.6,5,1,0,1,5,2,0,43,359,16:20,5,5,143,148
586,Gustav Nyquist\nyquigu01,26,DET,RW,82,17,26,43,-2,34,4.7,10,7,0,3,21,5,0,161,1244,15:10,19,58,0,2
587,Eric Nystrom\nystrer01,32,NSH,LW,46,7,0,7,-6,20,0.5,6,0,1,1,0,0,0,27,528,11:29,26,92,1,1
588,Jim O'Brien\obrieji01,27,NJD,C,4,0,0,0,-4,2,-0.2,0,0,0,0,0,0,0,3,54,13:31,2,7,29,20
589,Brian O'Neill\oneilbr01,27,NJD,C,22,0,2,2,-3,8,-0.2,0,0,0,0,2,0,0,14,228,10:22,9,36,2,4
590,Cal O'Reilly\oreilca01,29,BUF,C,20,3,4,7,-1,2,0.8,2,1,0,1,3,1,0,10,224,11:11,5,3,59,50
591,Ryan O'Reilly\oreilry01,24,BUF,C,71,21,39,60,-16,8,6.4,12,8,1,2,25,14,0,157,1543,21:44,43,17,1024,788
592,Johnny Oduya\oduyajo01,34,DAL,D,82,4,17,21,8,26,4.1,3,0,1,0,16,0,1,63,1671,20:23,172,73,0,0
593,Jordan Oesterle\oestejo01,23,EDM,D,17,0,5,5,1,0,1,0,0,0,0,5,0,0,24,369,21:41,26,11,0,0
594,Kyle Okposo\okposky01,27,NYI,RW,79,22,42,64,-4,51,7.2,15,7,0,4,26,16,0,202,1438,18:12,39,90,23,40
595,Jamie Oleksiak\oleksja01,23,DAL,D,19,0,2,2,-5,21,-0.1,0,0,0,0,2,0,0,13,242,12:43,29,54,0,0
596,Gustav Olofsson\olofsgu01,21,MIN,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,9:12,0,2,0,0
597,Dylan Olsen\olsendy01,25,FLA,D,8,0,1,1,-1,2,0.1,0,0,0,0,1,0,0,9,110,13:45,7,6,0,0
598,Dmitry Orlov\orlovdm01,24,WSH,D,82,8,21,29,8,26,5.9,8,0,0,3,19,2,0,90,1314,16:02,61,121,0,0
599,Brooks Orpik\orpikbr01,35,WSH,D,41,3,7,10,11,24,3,3,0,0,1,7,0,0,31,812,19:49,102,125,0,0
600,T.J. Oshie\oshietj01,29,WSH,RW,80,26,25,51,16,34,6.7,15,11,0,5,19,6,0,185,1517,18:58,62,134,138,124
601,Steve Ott\ottst01,33,STL,C,21,0,2,2,-3,34,-0.3,0,0,0,0,2,0,0,21,229,10:55,5,34,39,31
602,Xavier Ouellet\ouellxa01,22,DET,D,5,0,1,1,-2,2,0,0,0,0,0,1,0,0,4,81,16:15,3,5,0,0
603,Alex Ovechkin\ovechal01,30,WSH,LW,79,50,21,71,21,53,11.7,31,19,0,8,16,5,0,398,1604,20:19,34,225,0,0
604,Magnus Paajarvi\paajama01,24,STL,LW,48,3,6,9,-9,8,0,3,0,0,1,6,0,0,88,617,12:51,16,44,0,2
605,Max Pacioretty\pacioma01,27,MTL,LW,82,30,34,64,-10,34,7.5,21,8,1,6,25,9,0,303,1519,18:32,37,102,6,7
606,Jean-Gabriel Pageau\pageaje01,23,OTT,C,82,19,24,43,17,26,5.3,11,1,7,2,21,1,2,133,1370,16:42,60,166,614,563
607,Daniel Paille\paillda01,31,NYR,LW,12,0,0,0,-2,0,-0.3,0,0,0,0,0,0,0,11,137,11:25,9,16,0,1
608,Iiro Pakarinen\pakarii01,24,EDM,RW,63,5,8,13,-10,8,0.5,5,0,0,0,6,2,0,76,677,10:45,21,152,5,8
609,Ondrej Palat\palaton01,24,TBL,LW,62,16,24,40,10,20,5.1,13,1,2,4,17,6,1,117,1111,17:55,39,108,2,6
610,Michael Paliotta\paliomi01,22,CBJ,D,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,8,7:32,1,0,0,0
611,Kyle Palmieri\palmiky01,24,NJD,RW,82,30,27,57,3,39,8.2,19,11,0,4,15,12,0,222,1460,17:48,51,129,10,17
612,Artemi Panarin\panarar01,24,CHI,LW,80,30,47,77,8,32,9.8,22,8,0,7,31,16,0,187,1482,18:31,14,46,0,0
613,Richard Panik\panikri01,24,CHI,RW,30,6,2,8,4,6,1.2,6,0,0,1,2,0,0,39,325,10:50,11,54,1,1
614,Cedric Paquette\paquece01,22,TBL,C,56,6,5,11,-2,51,0.7,5,0,1,1,5,0,0,50,713,12:44,31,137,141,142
615,Colton Parayko\parayco01,22,STL,D,79,9,24,33,28,29,8.8,6,3,0,3,20,4,0,165,1532,19:23,122,102,0,0
616,Adam Pardy\pardyad01,31,TOT,D,23,0,4,4,-7,14,0.2,0,0,0,0,3,0,1,22,365,15:53,32,32,0,0
616,Adam Pardy\pardyad01,31,WPG,D,14,0,1,1,-3,8,0,0,0,0,0,0,0,1,10,183,13:06,10,20,0,0
616,Adam Pardy\pardyad01,31,EDM,D,9,0,3,3,-4,6,0.2,0,0,0,0,3,0,0,12,182,20:13,22,12,0,0
617,P.A. Parenteau\parenpi01,32,TOR,RW,77,20,21,41,0,68,4.8,13,7,0,3,17,4,0,168,1252,16:16,26,48,4,14
618,Zach Parise\parisza01,31,MIN,LW,70,25,28,53,-3,36,6.6,18,7,0,7,17,11,0,234,1350,19:18,42,71,0,4
619,David Pastrnak\pastrda01,19,BOS,RW,51,15,11,26,3,20,3.5,15,0,0,2,10,1,0,108,711,13:57,15,52,0,3
620,Greg Pateryn\patergr01,25,MTL,D,38,1,6,7,-8,49,0.8,1,0,0,0,6,0,0,32,636,16:45,52,100,0,0
621,Nick Paul\paulni01,20,OTT,LW,24,2,3,5,-3,6,0.1,2,0,0,0,3,0,0,28,293,12:12,9,43,31,29
622,Joe Pavelski\paveljo01,31,SJS,C,82,38,40,78,25,30,11.5,26,12,0,11,24,16,0,224,1625,19:49,67,147,516,422
623,Tanner Pearson\pearsta01,23,LAK,LW,79,15,21,36,11,18,4.3,13,2,0,4,19,2,0,137,1142,14:28,34,104,8,17
624,Andrey Pedan\pedanan01,22,VAN,D,13,0,0,0,-3,18,-0.1,0,0,0,0,0,0,0,11,142,10:57,8,40,0,0
625,Adam Pelech\pelecad01,21,NYI,D,9,0,2,2,-1,0,0.3,0,0,0,0,2,0,0,8,158,17:35,16,16,0,0
626,Anthony Peluso\pelusan01,26,WPG,RW,35,1,4,5,4,44,0.5,1,0,0,0,4,0,0,16,223,6:23,4,81,0,0
627,Stuart Percy\percyst01,22,TOR,D,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,39,13:10,3,4,0,0
628,Mathieu Perreault\perrema01,28,WPG,C,71,9,32,41,-11,36,3.2,3,6,0,1,23,9,0,133,1175,16:33,33,83,94,109
629,David Perron\perroda01,27,TOT,LW,71,12,24,36,-1,62,3.6,8,4,0,1,16,8,0,147,1080,15:13,23,142,2,8
629,David Perron\perroda01,27,PIT,LW,43,4,12,16,-13,28,0.5,3,1,0,0,8,4,0,96,665,15:28,14,105,1,4
629,David Perron\perroda01,27,ANA,LW,28,8,12,20,12,34,3.1,5,3,0,1,8,4,0,51,415,14:49,9,37,1,4
630,Corey Perry\perryco01,30,ANA,RW,82,34,28,62,2,68,8.9,22,12,0,6,16,12,0,215,1452,17:42,36,104,2,8
631,Brett Pesce\pescebr01,21,CAR,D,69,4,12,16,-7,16,3.6,3,1,0,1,8,4,0,85,1295,18:46,83,30,0,1
632,Nic Petan\petanni01,20,WPG,LW,26,2,4,6,2,10,0.5,2,0,0,0,3,1,0,25,305,11:45,4,7,12,9
633,Alexander Petrovic\petroal01,23,FLA,D,66,2,15,17,17,90,4.2,2,0,0,0,14,0,1,53,1119,16:57,76,157,0,0
634,Jeff Petry\petryje01,28,MTL,D,51,5,11,16,-6,16,2.8,4,1,0,2,4,4,3,98,1089,21:21,73,86,1,0
635,Dion Phaneuf\phanedi01,30,TOT,D,71,4,28,32,-7,90,4.7,4,0,0,0,17,9,2,144,1587,22:21,89,168,0,0
635,Dion Phaneuf\phanedi01,30,TOR,D,51,3,21,24,-4,67,3.9,3,0,0,0,14,7,0,116,1123,22:02,62,120,0,0
635,Dion Phaneuf\phanedi01,30,OTT,D,20,1,7,8,-3,23,0.9,1,0,0,0,3,2,2,28,463,23:10,27,48,0,0
636,Blake Pietila\pietibl01,22,NJD,LW,7,1,1,2,0,2,0.2,1,0,0,0,1,0,0,10,84,12:02,3,19,0,0
637,Alex Pietrangelo\pietral01,26,STL,D,73,7,30,37,10,20,7.9,6,1,0,1,25,4,1,182,1920,26:18:00,136,48,0,0
638,Brandon Pirri\pirribr01,24,TOT,C,61,14,15,29,-4,30,3.2,11,3,0,3,8,7,0,128,886,14:31,14,66,66,77
638,Brandon Pirri\pirribr01,24,FLA,C,52,11,13,24,-4,30,2.4,8,3,0,2,8,5,0,111,771,14:50,11,55,66,75
638,Brandon Pirri\pirribr01,24,ANA,C,9,3,2,5,0,0,0.7,3,0,0,1,0,2,0,17,115,12:44,3,11,0,2
639,Tomas Plekanec\plekato01,33,MTL,C,82,14,40,54,4,36,5.2,13,1,0,1,28,12,0,189,1520,18:32,46,60,804,811
640,Sergei Plotnikov\plotnse01,25,TOT,LW,45,0,3,3,-3,24,-0.6,0,0,0,0,3,0,0,41,445,9:53,10,107,1,1
640,Sergei Plotnikov\plotnse01,25,PIT,LW,32,0,2,2,-3,20,-0.5,0,0,0,0,2,0,0,32,310,9:41,3,65,1,1
640,Sergei Plotnikov\plotnse01,25,ARI,LW,13,0,1,1,0,4,-0.1,0,0,0,0,1,0,0,9,135,10:22,7,42,0,0
641,Emile Poirier\poiriem01,21,CGY,LW,2,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,3,28,13:54,1,4,0,0
642,Roman Polak\polakro01,29,TOT,D,79,1,15,16,6,72,3.9,1,0,0,0,15,0,0,91,1513,19:09,146,303,1,0
642,Roman Polak\polakro01,29,TOR,D,55,1,12,13,8,56,3.4,1,0,0,0,12,0,0,56,1086,19:44,102,220,1,0
642,Roman Polak\polakro01,29,SJS,D,24,0,3,3,-2,16,0.5,0,0,0,0,3,0,0,35,428,17:49,44,83,0,0
643,Jason Pominville\pominja01,33,MIN,RW,75,11,25,36,10,12,3.8,8,3,0,2,18,7,0,187,1227,16:22,31,31,37,45
644,Chris Porter\portech01,31,MIN,LW,61,4,3,7,-6,6,0.1,4,0,0,0,3,0,0,45,588,9:38,12,157,0,1
645,Kevin Porter\porteke01,29,PIT,C,41,0,3,3,-2,0,-0.6,0,0,0,0,3,0,0,34,464,11:19,25,96,44,43
646,Paul Postma\postmpa01,26,WPG,D,26,2,0,2,-3,4,0.4,2,0,0,0,0,0,0,24,298,11:27,14,13,0,0
647,Corey Potter\potteco01,32,NSH,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14:44,1,0,0,0
648,Benoit Pouliot\poulibe01,29,EDM,LW,55,14,22,36,-6,30,4,8,5,1,0,18,4,0,109,883,16:03,25,35,20,29
649,Derrick Pouliot\poulide01,22,PIT,D,22,0,7,7,4,2,1.3,0,0,0,0,7,0,0,25,340,15:27,18,16,0,0
650,Shane Prince\princsh01,23,TOT,LW,62,6,11,17,5,10,1.6,6,0,0,1,11,0,0,88,696,11:14,14,24,4,1
650,Shane Prince\princsh01,23,OTT,LW,42,3,9,12,2,6,1,3,0,0,1,9,0,0,62,446,10:38,9,16,2,1
650,Shane Prince\princsh01,23,NYI,LW,20,3,2,5,3,4,0.6,3,0,0,0,2,0,0,26,250,12:30,5,8,2,0
651,Nate Prosser\prossna01,29,MIN,D,54,0,3,3,1,39,1.1,0,0,0,0,2,0,1,20,615,11:23,73,34,0,0
652,Dalton Prout\proutda01,25,CBJ,D,64,3,6,9,-6,102,1.6,3,0,0,0,6,0,0,69,1035,16:10,70,139,0,1
653,Brandon Prust\prustbr01,31,VAN,LW,35,1,6,7,-3,59,0.1,1,0,0,1,6,0,0,19,447,12:47,15,40,6,5
654,Matt Puempel\puempma01,23,OTT,LW,26,2,1,3,-3,9,-0.1,2,0,0,1,1,0,0,26,295,11:20,10,18,1,1
655,Teemu Pulkkinen\pulkkte01,24,DET,LW,36,6,6,12,2,14,1.4,5,1,0,1,4,2,0,65,416,11:34,8,5,0,1
656,Ryan Pulock\pulocry01,21,NYI,D,15,2,2,4,1,5,1,2,0,0,0,2,0,0,15,236,15:44,11,13,0,0
657,Teddy Purcell\purcete01,30,TOT,RW,76,14,29,43,-11,12,3.9,12,2,0,2,20,8,1,149,1279,16:50,15,31,2,4
657,Teddy Purcell\purcete01,30,EDM,RW,61,11,21,32,-9,10,2.8,9,2,0,2,17,3,1,130,1064,17:27,14,27,1,4
657,Teddy Purcell\purcete01,30,FLA,RW,15,3,8,11,-2,2,1.1,3,0,0,0,3,5,0,19,215,14:19,1,4,1,0
658,Mark Pysyk\pysykma01,24,BUF,D,55,1,10,11,-1,32,2.4,1,0,0,0,8,1,1,44,875,15:54,49,37,0,0
659,Kyle Quincey\quincky01,30,DET,D,47,4,7,11,1,36,2.8,4,0,0,2,7,0,0,62,929,19:46,62,49,0,0
660,Alan Quine\quineal01,22,NYI,C,2,1,0,1,0,0,0.2,0,0,1,0,0,0,0,5,36,17:46,3,3,16,10
661,Michael Raffl\rafflmi01,27,PHI,LW,82,13,18,31,9,30,3.4,12,1,0,4,17,1,0,132,1173,14:18,34,135,33,49
662,Rickard Rakell\rakelri01,22,ANA,C,72,20,23,43,-1,19,5.4,16,4,0,7,17,6,0,169,1157,16:04,30,121,197,254
663,John Ramage\ramagjo01,24,CBJ,D,1,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,0,14,14:09,4,0,0,0
664,Tyler Randell\randety01,24,BOS,RW,27,6,0,6,-2,47,0.9,6,0,0,1,0,0,0,18,189,6:59,8,39,0,0
665,Mikko Rantanen\rantami01,19,COL,RW,9,0,0,0,-7,2,-0.4,0,0,0,0,0,0,0,9,81,8:57,11,0,13,11
666,Victor Rask\raskvi01,22,CAR,C,80,21,27,48,-6,24,5.6,16,5,0,5,14,13,0,160,1359,16:59,34,32,479,456
667,Dennis Rasmussen\rasmude01,25,CHI,C,44,4,5,9,9,4,1.2,4,0,0,1,5,0,0,42,403,9:10,20,36,144,163
668,Ty Rattie\rattity01,22,STL,RW,13,4,2,6,1,4,1,4,0,0,0,2,0,0,16,121,9:17,2,6,0,0
669,Kyle Rau\rauky01,23,FLA,C,9,0,0,0,-1,2,-0.2,0,0,0,0,0,0,0,15,113,12:35,3,4,0,0
670,Mason Raymond\raymoma01,30,CGY,LW,29,4,1,5,-3,8,0.2,4,0,0,0,1,0,0,53,358,12:20,7,12,3,4
671,Matt Read\readma01,29,PHI,RW,79,11,15,26,-5,27,1.9,9,2,0,2,10,5,0,127,1205,15:15,60,81,24,26
