09Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,TOI,ATOI,BLK,HIT,FOW,FOL
662,Mike Rupp\ruppmi01,29,NJD,C,72,3,6,9,-2,136,0,3,0,0,0,6,0,0,76,628,8:44,13,136,46,44
663,Kris Russell\russekr01,21,CBJ,D,66,2,19,21,-10,28,2.6,1,1,0,1,9,10,0,86,1064,16:07,62,50,0,0
664,Jarkko Ruutu\ruutuja01,33,OTT,LW,78,7,14,21,0,144,1.6,6,0,1,0,12,0,2,89,913,11:43,37,148,2,6
665,Tuomo Ruutu\ruututu01,25,CAR,LW,79,26,28,54,0,79,6,16,10,0,4,21,7,0,190,1447,18:19,44,228,19,18
666,Bobby Ryan\ryanbo01,21,ANA,RW,64,31,26,57,13,33,7.8,19,12,0,3,15,11,0,174,988,15:26,10,78,6,7
667,Michael Ryan\ryanmi01,28,CAR,LW,18,0,2,2,-3,2,-0.2,0,0,0,0,2,0,0,24,148,8:12,4,9,1,5
668,Michael Ryder\rydermi01,28,BOS,RW,74,27,26,53,28,26,7.4,17,10,0,7,19,7,0,185,1104,14:55,19,103,7,8
669,Rick Rypien\rypieri01,24,VAN,C,12,3,0,3,-3,19,0.3,2,0,1,0,0,0,0,16,112,9:20,7,22,9,9
670,Joe Sakic*\sakicjo01,39,COL,C,15,2,10,12,-6,6,0.8,2,0,0,0,4,6,0,46,272,18:07,5,7,117,99
671,Brian Salcido\salcibr01,23,ANA,D,2,0,1,1,2,0,0.3,0,0,0,0,1,0,0,1,25,12:18,3,2,0,0
672,Ruslan Salei\saleiru01,34,COL,D,70,4,17,21,-4,72,4.5,3,1,0,0,11,6,0,93,1477,21:06,143,107,0,0
673,Anssi Salmela\salmean01,24,TOT,D,26,1,5,6,1,8,1.1,0,1,0,0,5,0,0,41,416,15:59,27,24,0,0
673,Anssi Salmela\salmean01,24,NJD,D,17,0,3,3,1,6,0.6,0,0,0,0,3,0,0,33,258,15:10,15,17,0,0
673,Anssi Salmela\salmean01,24,ATL,D,9,1,2,3,0,2,0.5,0,1,0,0,2,0,0,8,158,17:31,12,7,0,0
674,Sami Salo\salosa01,34,VAN,D,60,5,20,25,5,26,4.5,0,5,0,2,11,9,0,110,1211,20:11,65,44,0,0
675,Bryce Salvador\salvabr01,32,NJD,D,76,3,13,16,-1,78,3,3,0,0,2,11,0,2,68,1481,19:29,147,121,1,0
676,Sergei Samsonov\samsose01,30,CAR,LW,81,16,32,48,-8,28,4.1,13,3,0,3,16,16,0,155,1403,17:19,28,32,4,3
677,Mikael Samuelsson\samuemi01,32,DET,RW,81,19,21,40,0,50,3.5,12,7,0,1,8,13,0,257,1245,15:22,23,91,2,6
678,Mike Santorelli\santomi01,23,NSH,C,7,0,0,0,-5,2,-0.3,0,0,0,0,0,0,0,11,86,12:15,1,3,21,26
679,Cory Sarich\saricco01,30,CGY,D,76,2,18,20,12,112,4.4,2,0,0,0,15,1,2,57,1359,17:53,70,132,0,0
680,Miroslav Satan\satanmi01,34,PIT,RW,65,17,19,36,3,36,3.7,11,6,0,2,14,5,0,120,1024,15:45,10,20,5,7
681,Kurt Sauer\sauerku01,28,PHX,D,68,1,6,7,-1,36,2.4,1,0,0,0,5,0,1,33,1402,20:37,121,91,0,1
682,Michael Sauer\sauermi01,21,NYR,D,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,2,28,9:21,3,2,0,0
683,Marc Savard\savarma01,31,BOS,C,82,25,63,88,25,70,9.8,16,9,0,5,40,21,2,213,1602,19:32,19,24,635,641
684,Raymond Sawada\sawadra01,23,DAL,RW,5,1,0,1,-1,0,0.1,1,0,0,0,0,0,0,2,43,8:42,1,12,0,0
685,Luca Sbisa\sbisalu01,19,PHI,D,39,0,7,7,-6,36,0.7,0,0,0,0,3,4,0,38,682,17:29,48,46,0,0
686,Luke Schenn\schenlu01,19,TOR,D,70,2,12,14,-12,71,1.4,1,1,0,0,12,0,0,102,1507,21:32,115,204,0,0
687,David Schlemko\schleda01,21,PHX,D,3,0,1,1,-2,0,0,0,0,0,0,0,1,0,3,58,19:16,3,6,0,0
688,Mathieu Schneider\schnema01,39,TOT,D,67,9,23,32,-12,64,4.2,3,6,0,2,10,12,1,128,1407,21:00,118,71,0,0
688,Mathieu Schneider\schnema01,39,ATL,D,44,4,11,15,-10,50,1.6,3,1,0,0,6,4,1,82,926,21:02,76,57,0,0
688,Mathieu Schneider\schnema01,39,MTL,D,23,5,12,17,-2,14,2.6,0,5,0,2,4,8,0,46,482,20:57,42,14,0,0
689,Rob Schremp\schrero01,22,EDM,C,4,0,3,3,2,2,0.3,0,0,0,0,3,0,0,3,54,13:35,0,3,1,1
690,Christoph Schubert\schubch01,26,OTT,LW,50,3,3,6,-8,26,-0.4,2,1,0,0,2,1,0,57,680,13:36,43,108,0,0
691,Jeff Schultz\schulje02,22,WSH,D,64,1,11,12,13,21,3.1,0,0,1,0,11,0,0,40,1265,19:46,93,53,0,0
692,Nick Schultz\schulni01,26,MIN,D,79,2,9,11,-4,31,4,2,0,0,0,7,0,2,48,1624,20:33,152,78,0,1
693,John Scott\scottjo01,26,MIN,D,20,0,1,1,-1,21,0.4,0,0,0,0,1,0,0,6,185,9:14,21,17,0,0
694,Rob Scuderi\scudero01,30,PIT,D,81,1,15,16,23,18,4.5,1,0,0,0,15,0,0,51,1552,19:10,164,61,0,0
695,Brent Seabrook\seabrbr01,23,CHI,D,82,8,18,26,23,62,6.7,4,3,1,1,13,5,0,132,1912,23:19,113,224,0,0
696,Daniel Sedin\sedinda01,28,VAN,LW,82,31,51,82,24,36,9.9,22,9,0,7,36,15,0,285,1541,18:48,15,13,14,19
697,Henrik Sedin\sedinhe01,28,VAN,C,82,22,60,82,22,48,8.7,18,4,0,8,38,22,0,143,1601,19:31,16,17,664,682
698,Brandon Segal\segalbr01,25,TBL,RW,2,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,2,28,13:48,1,4,0,0
699,Dennis Seidenberg\seidede01,27,CAR,D,70,5,25,30,-9,37,4.8,3,2,0,1,16,9,0,129,1563,22:20,160,146,0,0
700,Andrej Sekera\sekeran01,22,BUF,D,69,3,16,19,-11,22,2.9,2,1,0,1,12,4,0,84,1428,20:42,94,64,0,1
701,Teemu Selanne*\selante01,38,ANA,RW,65,27,27,54,-3,36,6.3,11,16,0,5,15,12,0,186,1072,16:29,5,18,110,114
702,Alexei Semenov\semenal01,27,SJS,D,47,1,7,8,3,57,2,1,0,0,0,6,1,0,28,613,13:03,30,53,0,1
703,Alexander Semin\seminal01,24,WSH,RW,62,34,45,79,25,77,10.7,26,8,0,8,21,22,2,223,1193,19:14,10,22,12,12
704,Tim Sestito\sestiti01,24,EDM,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5:53,0,3,1,1
705,Devin Setoguchi\setogde01,22,SJS,RW,81,31,34,65,16,25,8.4,20,11,0,3,22,12,0,246,1313,16:13,30,146,6,15
706,Brendan Shanahan*\shanabr01,40,NJD,LW,34,6,8,14,-2,29,1.1,4,2,0,1,7,1,0,77,506,14:54,21,18,12,15
707,Ryan Shannon\shannry01,25,OTT,RW,35,8,12,20,-1,2,2.1,5,3,0,1,8,4,0,61,528,15:04,16,21,2,4
708,Patrick Sharp\sharppa01,27,CHI,C,61,26,18,44,6,41,5.4,17,9,0,4,8,9,1,184,1095,17:57,21,44,258,307
709,Jody Shelley\shelljo01,32,SJS,LW,70,2,2,4,-6,116,-0.3,2,0,0,1,2,0,0,44,433,6:11,7,125,3,4
710,James Sheppard\sheppja01,20,MIN,C,82,5,19,24,-14,41,0.8,5,0,0,1,16,3,0,88,1245,15:11,47,69,361,509
711,Jaime Sifers\siferja01,26,TOR,D,23,0,2,2,-4,18,0,0,0,0,0,1,1,0,25,295,12:50,23,29,0,0
712,Mike Sillinger\sillimi01,37,NYI,C,7,2,0,2,-5,0,0.1,1,1,0,0,0,0,0,14,99,14:08,4,7,71,51
713,Jon Sim\simjo01,31,NYI,LW,49,9,6,15,-12,42,1,6,3,0,0,6,0,0,90,596,12:10,21,44,1,5
714,Wayne Simmonds\simmowa01,20,LAK,RW,82,9,14,23,-8,73,1.5,7,2,0,2,10,3,1,127,1135,13:50,42,132,9,16
715,Fredrik Sjostrom\sjostfr01,25,NYR,RW,79,7,6,13,-11,30,0.3,5,0,2,0,5,0,1,95,961,12:10,49,120,3,2
716,Jack Skille\skillja01,21,CHI,RW,8,1,0,1,-3,5,-0.1,1,0,0,0,0,0,0,14,76,9:26,0,9,0,0
717,Brett Skinner\skinnbr01,25,NYI,D,11,0,0,0,3,4,0.4,0,0,0,0,0,0,0,5,129,11:43,10,1,0,0
718,Martin Skoula\skoulma01,29,MIN,D,81,4,12,16,-12,10,4.1,4,0,0,0,11,0,1,55,1617,19:58,126,57,0,0
719,Karlis Skrastins\skraska01,34,FLA,D,80,4,14,18,9,30,4.4,4,0,0,0,13,0,1,55,1645,20:34,171,39,0,0
720,Jim Slater\slateji01,26,ATL,C,60,8,10,18,0,52,1.4,6,0,2,0,10,0,0,94,675,11:15,42,85,245,217
721,Tyler Sloan\sloanty01,27,WSH,D,26,1,4,5,4,14,1.2,1,0,0,0,4,0,0,8,433,16:39,50,33,0,0
722,David Sloane\sloanda01,23,PHI,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6:44,1,0,0,0
723,Matt Smaby\smabyma01,24,TBL,D,43,0,4,4,-11,50,0.1,0,0,0,0,4,0,0,28,821,19:05,68,122,1,0
724,Ladislav Smid\smidla01,22,EDM,D,60,0,11,11,-6,57,1.3,0,0,0,0,11,0,0,33,897,14:57,56,93,0,0
725,Jason Smith\smithja01,35,OTT,D,63,1,0,1,-3,47,1.4,1,0,0,1,0,0,0,53,1105,17:32,148,123,0,1
726,Trevor Smith\smithtr01,23,NYI,C,7,1,0,1,-3,0,0,1,0,0,0,0,0,0,7,83,11:48,7,8,6,3
727,Zack Smith\smithza01,20,OTT,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7:01,0,1,0,1
728,Jerred Smithson\smithje01,29,NSH,RW,82,4,9,13,-6,49,-0.3,4,0,0,0,9,0,0,74,1135,13:51,50,140,380,342
729,Radek Smolenak\smolera01,22,TBL,LW,6,0,1,1,1,10,0.1,0,0,0,0,1,0,0,14,50,8:21,3,3,0,0
730,Jordan Smotherman\lavaljo01,22,ATL,LW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,13,6:40,0,3,0,0
731,Ryan Smyth\smythry01,32,COL,LW,77,26,33,59,-15,62,6,15,10,1,3,23,10,0,257,1562,20:17,31,46,89,85
732,Vladimir Sobotka\sobotvl01,21,BOS,C,25,1,4,5,-10,10,-0.3,1,0,0,0,4,0,0,19,264,10:33,7,48,30,22
733,Brent Sopel\sopelbr01,32,CHI,D,23,1,1,2,-4,8,0.2,1,0,0,1,1,0,0,15,318,13:49,45,14,0,0
734,Sheldon Souray\sourash01,32,EDM,D,81,23,30,53,1,98,9.4,10,12,1,5,19,11,0,268,2012,24:51:00,69,82,0,0
735,Jaroslav Spacek\spaceja01,34,BUF,D,80,8,37,45,2,38,7.5,4,4,0,0,19,18,0,130,1782,22:17,126,78,0,0
736,Jason Spezza\spezzja01,25,OTT,C,82,32,41,73,-14,79,8.1,18,13,1,3,23,18,0,246,1615,19:41,22,26,787,690
737,Janis Sprukts\sprukja01,27,FLA,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,12:19,0,0,0,0
738,Martin St. Louis*\stlouma01,33,TBL,RW,82,30,50,80,4,14,8.4,21,7,2,3,31,18,1,262,1745,21:17,48,17,14,16
739,Martin St. Pierre\stpiema01,25,BOS,C,14,2,2,4,-1,4,0.3,1,0,1,1,2,0,0,15,160,11:24,6,8,43,58
740,Eric Staal\staaler01,24,CAR,C,82,40,35,75,15,50,9.8,25,14,1,8,24,10,1,372,1726,21:03,37,61,718,868
741,Jordan Staal\staaljo01,20,PIT,C,82,22,27,49,5,37,4.5,19,2,1,3,20,4,3,166,1627,19:51,55,156,567,639
742,Marc Staal\staalma01,22,NYR,D,82,3,12,15,-7,64,4.2,3,0,0,1,10,1,1,96,1733,21:08,75,189,0,0
743,Drew Stafford\staffdr01,23,BUF,RW,79,20,25,45,3,29,4.8,11,9,0,0,17,8,0,183,1235,15:38,18,80,4,16
744,Garrett Stafford\staffga01,29,DAL,D,3,0,2,2,0,0,0.3,0,0,0,0,2,0,0,5,54,18:00,2,4,0,0
745,Steve Staios\staiost01,35,EDM,D,80,2,12,14,-5,92,2.4,2,0,0,0,12,0,0,78,1584,19:48,157,98,0,0
746,Matt Stajan\stajama01,25,TOR,C,76,15,40,55,-4,54,4.5,9,5,1,1,32,6,2,114,1287,16:56,46,112,598,564
747,Steven Stamkos\stamkst01,18,TBL,C,79,23,23,46,-13,39,4.5,14,9,0,1,15,8,0,181,1180,14:56,17,75,253,304
748,Tim Stapleton\staplti01,26,TOR,RW,4,1,0,1,-3,0,0,1,0,0,0,0,0,0,9,60,15:06,3,2,1,4
749,Paul Stastny\stastpa01,23,COL,C,45,11,25,36,-9,22,3.1,4,7,0,2,13,12,0,118,956,21:14,37,19,440,410
750,Yan Stastny\stastya01,26,STL,C,34,3,4,7,-14,20,-0.2,3,0,0,0,3,0,1,30,433,12:45,18,25,46,56
751,Brad Staubitz\staubbr01,24,SJS,RW,35,1,2,3,0,76,0.1,1,0,0,1,2,0,0,22,218,6:13,3,56,0,2
752,David Steckel\steckda01,26,WSH,C,76,8,11,19,2,34,0.9,6,0,2,1,10,0,1,103,1050,13:49,52,91,513,373
753,Alex Steen\steenal01,24,TOT,C,81,8,20,28,-10,30,1.2,4,3,1,0,13,7,0,148,1323,16:20,54,38,102,127
753,Alex Steen\steenal01,24,STL,C,61,6,18,24,-6,24,1.4,3,2,1,0,11,7,0,117,1011,16:34,40,26,64,90
753,Alex Steen\steenal01,24,TOR,C,20,2,2,4,-4,6,-0.2,1,1,0,0,2,0,0,31,313,15:38,14,12,38,37
754,Lee Stempniak\stemple01,25,TOT,RW,75,14,30,44,-12,33,3.2,11,3,0,1,19,10,1,171,1240,16:32,37,107,4,9
754,Lee Stempniak\stemple01,25,TOR,RW,61,11,20,31,-9,31,2.1,8,3,0,0,15,5,0,128,968,15:52,34,87,4,8
754,Lee Stempniak\stemple01,25,STL,RW,14,3,10,13,-3,2,1.1,3,0,0,1,4,5,1,43,273,19:28,3,20,0,1
755,Brett Sterling\sterlbr01,24,ATL,LW,6,1,0,1,-3,2,-0.1,1,0,0,0,0,0,0,11,83,13:53,2,5,0,0
756,Anthony Stewart\stewaan01,24,FLA,RW,59,2,5,7,-6,34,-0.1,2,0,0,0,4,0,1,56,451,7:39,7,77,1,2
757,Chris Stewart\stewach02,21,COL,RW,53,11,8,19,-18,54,1.4,9,1,1,1,5,3,0,98,653,12:20,8,80,7,14
758,Greg Stewart\stewagr01,22,MTL,LW,20,0,1,1,-4,32,-0.4,0,0,0,0,1,0,0,16,172,8:37,5,38,1,0
759,Cory Stillman\stillco01,35,FLA,LW,63,17,32,49,1,37,5.1,9,8,0,2,19,13,0,115,1045,16:35,20,67,11,19
760,Jarret Stoll\stollja01,26,LAK,C,74,18,23,41,-7,68,4.2,8,10,0,1,11,12,0,155,1264,17:05,41,160,599,448
761,Ryan Stone\stonery01,23,PIT,C,2,0,0,0,1,2,0,0,0,0,0,0,0,0,5,21,10:20,1,10,0,0
762,Zack Stortini\stortza01,23,EDM,RW,52,6,5,11,-3,181,0.9,6,0,0,0,5,0,0,23,379,7:17,10,95,7,4
763,Tyson Strachan\stracty01,24,STL,D,30,0,3,3,8,39,1.5,0,0,0,0,3,0,0,21,403,13:26,24,23,0,0
764,Anton Stralman\stralan01,22,TOR,D,38,1,12,13,-2,20,1.6,1,0,0,1,7,5,0,43,592,15:34,36,34,1,0
765,Mark Streit\streima01,31,NYI,D,74,16,40,56,5,62,10.1,5,10,1,1,20,19,1,150,1866,25:13:00,113,114,0,0
766,Jason Strudwick\strudja01,33,EDM,D,71,2,7,9,-4,60,1.5,2,0,0,0,6,0,1,32,896,12:38,63,73,0,0
767,Brad Stuart\stuarbr02,29,DET,D,67,2,13,15,-3,26,2.2,1,1,0,0,13,0,0,105,1355,20:13,98,154,0,0
768,Colin Stuart\stuarco01,26,ATL,LW,33,5,3,8,3,18,0.7,2,0,3,0,2,0,1,54,412,12:29,16,59,5,7
769,Mark Stuart\stuarma01,24,BOS,D,82,5,12,17,20,76,4.7,5,0,0,1,11,1,0,61,1264,15:25,103,91,0,0
770,Marco Sturm\sturmma01,30,BOS,LW,19,7,6,13,9,8,1.9,3,4,0,0,5,1,0,45,304,16:01,3,12,2,1
771,Steve Sullivan\sullist01,34,NSH,LW,41,11,21,32,2,30,3.3,8,3,0,2,14,7,0,83,758,18:29,6,15,0,4
772,Alexander Sulzer\sulzeal01,24,NSH,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6:34,1,0,0,0
773,Mats Sundin*\sundima01,37,VAN,C,41,9,19,28,-5,28,2.4,4,5,0,2,10,9,0,84,691,16:51,14,14,325,264
774,Ryan Suter\suterry01,24,NSH,D,82,7,38,45,-16,73,6.7,4,3,0,3,23,15,0,143,1989,24:16:00,93,87,0,0
775,Brian Sutherby\suthebr01,26,TOT,C,59,8,7,15,1,71,1.2,7,0,1,0,7,0,0,67,644,10:55,15,102,112,152
775,Brian Sutherby\suthebr01,26,DAL,C,42,5,4,9,-5,52,0.3,4,0,1,0,4,0,0,50,521,12:25,13,81,90,129
775,Brian Sutherby\suthebr01,26,ANA,C,17,3,3,6,6,19,0.9,3,0,0,0,3,0,0,17,122,7:12,2,21,22,23
776,Brandon Sutter\suttebr03,19,CAR,C,50,1,5,6,-1,16,0,1,0,0,0,5,0,0,57,441,8:50,18,37,128,204
777,Brett Sutter\suttebr04,21,CGY,LW,4,1,0,1,-2,2,0.1,1,0,0,0,0,0,0,6,32,8:04,0,1,0,1
778,Andy Sutton\suttoan01,33,NYI,D,23,2,8,10,3,40,2,2,0,0,0,8,0,0,19,465,20:14,60,30,0,0
779,Marek Svatos\svatoma01,26,COL,RW,69,14,20,34,-6,34,3.4,8,6,0,1,13,7,0,140,904,13:06,21,37,0,3
780,Darryl Sydor\sydorda01,36,TOT,D,73,3,12,15,3,18,3.3,3,0,0,0,9,3,0,73,1330,18:13,126,42,0,0
780,Darryl Sydor\sydorda01,36,DAL,D,65,2,11,13,-2,16,2.5,2,0,0,0,8,3,0,66,1215,18:42,120,38,0,0
780,Darryl Sydor\sydorda01,36,PIT,D,8,1,1,2,5,2,0.8,1,0,0,0,1,0,0,7,115,14:23,6,4,0,0
781,Petr Sykora\sykorpe01,32,PIT,RW,76,25,21,46,3,36,5.2,12,13,0,10,15,6,0,180,1238,16:17,20,14,5,7
782,Danny Syvret\syvreda01,23,PHI,D,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,19,9:26,1,1,0,0
783,Paul Szczechura\szczepa01,23,TBL,C,31,4,5,9,-1,12,0.5,3,1,0,0,4,0,1,51,420,13:33,23,30,94,138
784,Jeff Taffe\taffeje01,27,PIT,LW,8,0,2,2,-4,2,-0.1,0,0,0,0,0,2,0,5,68,8:30,0,3,21,19
785,Maxime Talbot\talboma01,24,PIT,C,75,12,10,22,-9,63,1.1,10,0,2,1,9,1,0,102,1060,14:08,47,115,277,265
786,Barry Tallackson\tallaba01,25,NJD,RW,4,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,18,4:29,0,5,0,1
787,Henrik Tallinder\tallihe01,30,BUF,D,66,1,11,12,-2,36,2.4,1,0,0,1,10,1,0,35,1216,18:26,81,48,0,0
788,Jeff Tambellini\tambeje01,24,NYI,LW,65,7,8,15,-20,32,0.1,7,0,0,0,8,0,0,98,852,13:07,32,99,3,2
789,Alex Tanguay\tangual01,29,MTL,LW,50,16,25,41,13,34,5.2,11,5,0,3,14,11,0,76,805,16:05,13,47,3,6
790,Nick Tarnasky\tarnani01,24,TOT,LW,45,1,6,7,-1,50,0.2,1,0,0,0,6,0,0,38,330,7:20,19,82,0,1
790,Nick Tarnasky\tarnani01,24,FLA,LW,34,1,5,6,-2,33,0.2,1,0,0,0,5,0,0,32,268,7:52,13,68,0,1
790,Nick Tarnasky\tarnani01,24,NSH,LW,11,0,1,1,1,17,0,0,0,0,0,1,0,0,6,62,5:38,6,14,0,0
791,Bill Thomas\thomabi01,25,PIT,RW,16,2,1,3,-4,2,0.1,1,0,1,0,1,0,0,17,152,9:31,10,14,52,49
792,Nate Thompson\thompna01,24,NYI,C,43,2,2,4,-11,49,-0.7,1,0,1,0,2,0,0,56,520,12:05,41,83,216,213
793,Chris Thorburn\thorbch01,25,ATL,RW,82,7,8,15,-10,104,0.3,7,0,0,1,8,0,0,85,786,9:35,33,127,15,22
794,Joe Thornton\thornjo01,29,SJS,C,82,25,61,86,16,56,9.5,14,11,0,3,37,24,0,139,1596,19:28,24,81,718,577
795,Shawn Thornton\thornsh01,31,BOS,LW,79,6,5,11,-2,123,0.2,6,0,0,2,5,0,0,136,793,10:02,7,113,1,4
796,Viktor Tikhonov\tikhovi01,20,PHX,RW,61,8,8,16,-3,20,1.2,7,1,0,1,7,0,1,71,740,12:08,20,39,23,37
797,Kimmo Timonen\timonki01,33,PHI,D,77,3,40,43,19,54,7.6,1,2,0,0,13,26,1,104,1888,24:31:00,164,65,0,2
798,Daniel Tjarnqvist\tjarnda01,32,COL,D,37,2,2,4,1,8,1.5,2,0,0,0,2,0,0,19,542,14:40,29,12,0,0
799,Keith Tkachuk\tkachke01,36,STL,LW,79,25,24,49,-11,61,5.3,11,14,0,4,17,7,0,185,1340,16:57,23,122,472,446
800,Jiri Tlusty\tlustji01,20,TOR,C,14,0,4,4,0,0,0.1,0,0,0,0,4,0,0,22,178,12:42,5,5,1,2
801,Jonathan Toews\toewsjo01,20,CHI,C,82,34,35,69,12,51,8.2,22,12,0,7,25,10,0,195,1527,18:38,26,43,704,583
802,Ole-Kristian Tollefsen\tolleol01,24,CBJ,D,19,0,1,1,-4,37,0,0,0,0,0,1,0,0,12,196,10:20,11,25,0,0
803,Jordin Tootoo\tootojo01,25,NSH,RW,72,4,12,16,-15,124,0.1,4,0,0,1,11,1,0,138,870,12:05,14,129,9,7
804,Raffi Torres\torrera01,27,CBJ,LW,51,12,8,20,-4,23,2.1,10,2,0,6,8,0,0,74,617,12:06,7,75,11,8
805,Darcy Tucker\tuckeda01,33,COL,RW,63,8,8,16,-13,67,0.7,6,2,0,1,5,3,0,94,889,14:07,21,102,15,20
806,Kyle Turris\turriky01,19,PHX,C,63,8,12,20,-15,21,1,5,3,0,3,4,8,0,91,814,12:55,13,33,236,313
807,Fedor Tyutin\tyutife01,25,CBJ,D,82,9,25,34,1,81,6.4,3,5,1,0,13,12,0,167,1928,23:31,98,103,1,0
808,R.J. Umberger\umberrj01,26,CBJ,C,82,26,20,46,-10,53,4.5,17,9,0,2,17,2,1,234,1539,18:46,52,92,404,437
809,Scottie Upshall\upshasc01,25,TOT,RW,74,15,19,34,7,89,3.5,10,5,0,1,17,2,0,192,1080,14:36,27,93,5,13
809,Scottie Upshall\upshasc01,25,PHI,RW,55,7,14,21,5,63,1.8,5,2,0,0,13,1,0,126,727,13:13,14,76,1,9
809,Scottie Upshall\upshasc01,25,PHX,RW,19,8,5,13,2,26,1.7,5,3,0,1,4,1,0,66,353,18:35,13,17,4,4
810,Ossi Vaananen\vaanaos01,28,TOT,D,49,1,10,11,8,22,2.5,1,0,0,0,8,0,2,20,878,17:55,75,89,0,0
810,Ossi Vaananen\vaanaos01,28,PHI,D,46,1,9,10,7,22,2.2,1,0,0,0,7,0,2,18,849,18:28,75,85,0,0
810,Ossi Vaananen\vaanaos01,28,VAN,D,3,0,1,1,1,0,0.2,0,0,0,0,1,0,0,2,28,9:28,0,4,0,0
811,Boris Valabik\valabbo01,22,ATL,D,50,0,5,5,-14,132,-0.3,0,0,0,0,5,0,0,16,762,15:15,68,78,0,0
812,David Van Der Gulik\vandeda01,25,CGY,LW,6,0,2,2,-1,0,0.1,0,0,0,0,2,0,0,11,51,8:29,2,6,0,1
813,Mike Van Ryn\vanrymi01,29,TOR,D,27,3,8,11,2,14,1.8,1,2,0,0,6,2,0,53,530,19:37,45,13,0,0
814,Jim Vandermeer\vandeji01,28,CGY,D,45,1,6,7,1,108,1.5,1,0,0,0,6,0,0,31,721,16:01,28,85,0,0
815,Thomas Vanek\vanekth01,25,BUF,LW,73,40,24,64,-1,44,8.7,18,20,2,5,18,6,0,211,1255,17:12,27,34,1,5
816,Stephane Veilleux\veillst01,27,MIN,LW,81,13,10,23,-17,40,1.3,12,0,1,1,9,1,0,146,1280,15:48,31,98,6,16
817,Antoine Vermette\vermean01,26,TOT,C,79,16,25,41,-7,50,3.5,12,3,1,1,16,9,0,174,1450,18:22,32,80,642,470
817,Antoine Vermette\vermean01,26,OTT,C,62,9,19,28,-12,42,1.7,7,2,0,0,11,8,0,141,1119,18:03,26,64,450,321
817,Antoine Vermette\vermean01,26,CBJ,C,17,7,6,13,5,8,1.7,5,1,1,1,5,1,0,33,331,19:29,6,16,192,149
818,Mike Vernace\vernami01,22,COL,D,12,0,0,0,-5,8,-0.1,0,0,0,0,0,0,0,9,236,19:39,17,20,0,0
819,Kris Versteeg\verstkr01,22,CHI,LW,78,22,31,53,15,55,5.8,12,6,4,3,18,10,3,139,1329,17:02,23,43,124,142
820,Ryan Vesce\vescery01,26,SJS,RW,10,0,0,0,-2,4,-0.2,0,0,0,0,0,0,0,11,97,9:45,6,7,30,34
821,Ivan Vishnevskiy\vishniv01,20,DAL,D,3,0,2,2,1,2,0.3,0,0,0,0,0,2,0,9,59,19:33,1,1,0,0
822,Lubomir Visnovsky\visnolu01,32,EDM,D,50,8,23,31,6,30,5.3,3,5,0,1,11,12,0,86,1151,23:01,82,27,0,0
823,Marc-Edouard Vlasic\vlasima01,21,SJS,D,82,6,30,36,15,42,8.2,3,3,0,1,11,18,1,104,1960,23:54,122,56,0,0
824,Anton Volchenkov\volchan01,26,OTT,D,68,2,8,10,-10,36,2.3,2,0,0,1,6,0,2,79,1370,20:08,180,182,0,0
825,Jakub Voracek\voracja01,19,CBJ,RW,80,9,29,38,11,44,3.6,9,0,0,1,25,4,0,101,1013,12:40,6,32,0,3
826,Aaron Voros\vorosaa01,27,NYR,LW,54,8,8,16,-9,122,1.3,5,3,0,1,8,0,0,66,604,11:11,8,113,4,6
827,Petr Vrana\vranape01,23,NJD,C,16,1,0,1,-4,2,-0.2,1,0,0,0,0,0,0,6,110,6:54,2,0,15,21
828,Radim Vrbata\vrbatra01,27,TBL,RW,18,3,3,6,-1,8,0.4,2,1,0,0,3,0,0,41,256,14:13,5,3,1,2
829,Steve Wagner\wagnest01,24,STL,D,22,2,2,4,-5,18,0.7,2,0,0,0,1,1,0,16,344,15:38,11,24,0,0
830,Matt Walker\walkema01,28,CHI,D,65,1,13,14,7,79,2.9,1,0,0,0,11,0,2,83,1081,16:38,69,67,0,0
831,Scott Walker\walkesc01,35,CAR,RW,41,5,10,15,-4,39,1,4,1,0,0,9,1,0,71,547,13:20,10,79,2,2
832,Tim Wallace\wallati01,24,PIT,RW,16,0,2,2,2,7,0,0,0,0,0,2,0,0,17,130,8:07,1,37,2,1
833,Niclas Wallin\wallini01,33,CAR,D,64,2,8,10,-1,42,2.4,2,0,0,1,8,0,0,53,1041,16:16,81,131,0,1
834,Ben Walter\waltebe01,24,NYI,C,4,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,2,44,10:58,4,2,18,25
