10Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
305,Jan Hejda\hejdaja01,31,CBJ,D,62,3,10,13,-14,36,1.9,2,1,0,0,10,0,0,63,4.8,1280,20:39,133,111,1,1,50.0
306,Milan Hejduk\hejdumi01,33,COL,RW,56,23,21,44,6,10,5.4,15,8,0,4,12,9,0,153,15.0,1065,19:01,21,30,4,10,28.6
307,Darren Helm\helmda01,23,DET,C,75,11,13,24,-2,18,1.9,8,0,3,3,13,0,0,165,6.7,1087,14:30,48,185,437,428,50.5
308,Dwight Helminen\helmidw01,26,SJS,C,4,1,0,1,-1,0,0.1,1,0,0,0,0,0,0,1,100.0,44,10:59,1,9,2,7,22.2
309,Ales Hemsky\hemskal01,26,EDM,RW,22,7,15,22,7,8,2.8,4,3,0,0,10,5,0,57,12.3,395,17:56,11,5,1,0,100.0
310,Matt Hendricks\hendrma01,28,COL,C,56,9,7,16,1,74,1.7,8,0,1,1,6,0,1,63,14.3,519,9:16,21,92,33,50,39.8
311,Jordan Hendry\hendrjo02,25,CHI,D,43,2,6,8,5,10,1.9,2,0,0,1,6,0,0,42,4.8,510,11:51,21,44,0,0,
312,Josh Hennessy\hennejo01,24,OTT,C,4,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0.0,24,5:59,0,6,8,5,61.5
313,T.J. Hensick\hensitj01,24,COL,C,7,1,2,3,0,0,0.3,1,0,0,0,1,1,0,13,7.7,66,9:27,1,2,6,8,42.9
314,Shaun Heshka\heshksh01,24,PHX,D,8,0,2,2,0,4,0.3,0,0,0,0,2,0,0,3,0.0,107,13:19,7,6,0,0,
315,Chris Higgins\higgich01,26,TOT,C,67,8,9,17,-9,32,0.4,8,0,0,1,8,1,0,165,4.8,1175,17:33,44,128,27,41,39.7
315,Chris Higgins\higgich01,26,NYR,C,55,6,8,14,-9,32,0.2,6,0,0,1,7,1,0,137,4.4,985,17:55,40,111,26,37,41.3
315,Chris Higgins\higgich01,26,CGY,C,12,2,1,3,0,0,0.2,2,0,0,0,1,0,0,28,7.1,190,15:52,4,17,1,4,20.0
316,Andy Hilbert\hilbean01,28,MIN,C,4,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,6,0.0,39,9:43,2,4,0,2,0.0
317,Jack Hillen\hilleja01,24,NYI,D,69,3,18,21,-5,44,3.3,2,1,0,0,13,4,1,78,3.8,1428,20:42,131,38,1,0,100.0
318,Niklas Hjalmarsson\hjalmni01,22,CHI,D,77,2,15,17,9,20,4.1,2,0,0,1,14,0,1,62,3.2,1514,19:40,137,59,0,0,
319,Shane Hnidy\hnidysh01,34,MIN,D,70,2,12,14,-6,66,2.4,2,0,0,0,9,2,1,49,4.1,948,13:32,59,36,0,0,
320,Jeff Hoggan\hoggaje01,31,PHX,RW,4,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,5,0.0,28,7:07,0,2,0,2,0.0
321,Tomas Holmstrom\holmsto01,37,DET,LW,68,25,20,45,5,60,6.1,12,13,0,5,11,9,0,131,19.1,1075,15:49,6,69,0,1,0.0
322,Shawn Horcoff\horcosh01,31,EDM,C,77,13,23,36,-29,51,1.5,9,4,0,1,15,6,2,123,10.6,1496,19:26,62,33,609,707,46.3
323,Darcy Hordichuk\hordida01,29,VAN,LW,56,1,1,2,-7,142,-0.6,1,0,0,0,1,0,0,21,4.8,338,6:02,4,108,0,1,0.0
324,Patric Hornqvist\hornqpa01,23,NSH,RW,80,30,21,51,18,40,7.4,20,10,0,8,19,2,0,275,10.9,1255,15:41,26,69,5,13,27.8
325,Nathan Horton\hortona01,24,FLA,C,65,20,37,57,-1,42,5.9,11,7,2,4,33,4,0,159,12.6,1358,20:53,20,34,48,37,56.5
326,Marian Hossa\hossama01,31,CHI,RW,57,24,27,51,24,18,7.0,17,2,5,2,21,5,1,199,12.1,1067,18:44,14,41,0,1,0.0
327,Trent Hunter\huntetr01,29,NYI,RW,61,11,17,28,3,18,2.6,8,3,0,1,14,3,0,159,6.9,926,15:11,18,126,2,7,22.2
328,Matt Hunwick\hunwima01,24,BOS,D,76,6,8,14,-16,32,3.0,4,1,1,1,8,0,0,60,10.0,1365,17:58,63,64,0,1,0.0
329,Kristian Huselius\huselkr01,31,CBJ,LW,74,23,40,63,-4,36,6.6,14,8,1,5,25,15,0,162,14.2,1361,18:24,16,15,4,10,28.6
330,Kent Huskins\huskike01,30,SJS,D,82,3,19,22,6,47,4.3,3,0,0,0,17,2,0,47,6.4,1434,17:29,113,32,0,0,
331,Jarome Iginla\iginlja01,32,CGY,RW,82,32,37,69,-2,58,8.2,22,10,0,5,26,11,0,257,12.5,1689,20:36,36,86,151,170,47.0
332,Danny Irmen\irmenda01,25,MIN,C,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,9,4:38,0,2,0,0,
333,Brayden Irwin\irwinbr01,22,TOR,C,2,0,0,0,0,2,0.0,0,0,0,0,0,0,0,3,0.0,20,10:06,2,1,3,3,50.0
334,Raitis Ivanans\ivanara01,31,LAK,LW,61,0,0,0,-8,136,-0.9,0,0,0,0,0,0,0,18,0.0,299,4:54,4,77,0,0,
335,Barret Jackman\jackmba01,28,STL,D,66,2,15,17,3,81,4.1,1,0,1,0,15,0,0,73,2.7,1497,22:41,106,70,0,1,0.0
336,Tim Jackman\jackmti01,28,NYI,RW,54,4,5,9,-4,98,0.3,4,0,0,0,5,0,0,51,7.8,521,9:39,40,114,3,4,42.9
337,Scott Jackson\jackssc01,22,TBL,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,14,13:44,1,1,0,0,
338,Jean-Francois Jacques\jacquje01,24,EDM,LW,49,4,7,11,-15,78,0.0,4,0,0,0,7,0,0,49,8.2,549,11:12,17,156,2,3,40.0
339,Jason Jaffray\jaffrja01,28,CGY,RW,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,4,0.0,20,6:39,0,4,5,9,35.7
340,Doug Janik\janikdo01,29,DET,D,13,0,2,2,-3,18,0.2,0,0,0,0,2,0,0,5,0.0,175,13:28,15,4,0,0,
341,Cam Janssen\janssca01,25,STL,RW,43,0,0,0,-3,190,-0.5,0,0,0,0,0,0,0,11,0.0,203,4:43,2,73,0,1,0.0
342,Dustin Jeffrey\jeffrdu01,21,PIT,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,9,8:35,1,1,0,0,
343,Jesse Joensuu\joensje01,22,NYI,RW,11,1,0,1,4,4,0.2,1,0,0,0,0,0,0,13,7.7,123,11:09,1,10,0,1,0.0
344,Aaron Johnson\johnsaa01,26,TOT,D,41,4,6,10,-6,35,1.7,3,1,0,0,5,1,0,36,11.1,642,15:39,41,70,0,0,
344,Aaron Johnson\johnsaa01,26,CGY,D,22,1,2,3,0,19,0.8,1,0,0,0,2,0,0,13,7.7,268,12:11,14,26,0,0,
344,Aaron Johnson\johnsaa01,26,EDM,D,19,3,4,7,-6,16,1.0,2,1,0,0,3,1,0,23,13.0,374,19:40,27,44,0,0,
345,Erik Johnson\johnser01,21,STL,D,79,10,29,39,1,79,7.4,4,6,0,2,20,9,0,186,5.4,1694,21:27,77,70,0,0,
346,Jack Johnson\johnsja02,23,LAK,D,80,8,28,36,-15,48,5.4,5,3,0,0,18,10,0,130,6.2,1809,22:37,85,143,0,0,
347,Nick Johnson\johnsni01,24,PIT,RW,6,1,1,2,-2,2,0.1,1,0,0,0,1,0,0,7,14.3,61,10:06,0,5,1,0,100.0
348,Ryan Johnson\johnsry01,33,VAN,C,58,1,4,5,-4,12,-0.8,1,0,0,1,4,0,0,19,5.3,616,10:37,85,31,282,254,52.6
349,Kim Johnsson\johnski01,33,TOT,D,60,7,10,17,10,30,5.1,4,3,0,0,9,1,0,94,7.4,1367,22:47,70,43,0,0,
349,Kim Johnsson\johnski01,33,MIN,D,52,6,8,14,3,26,3.9,3,3,0,0,7,1,0,84,7.1,1236,23:46,64,31,0,0,
349,Kim Johnsson\johnski01,33,CHI,D,8,1,2,3,7,4,1.1,1,0,0,0,2,0,0,10,10.0,131,16:24,6,12,0,0,
350,Jussi Jokinen\jokinju01,26,CAR,LW,81,30,35,65,3,36,8.0,20,10,0,6,21,14,0,160,18.8,1362,16:49,24,55,136,129,51.3
351,Olli Jokinen\jokinol01,31,TOT,C,82,15,35,50,3,75,4.8,12,3,0,3,23,12,0,236,6.4,1465,17:52,38,110,480,493,49.3
351,Olli Jokinen\jokinol01,31,CGY,C,56,11,24,35,2,53,3.4,9,2,0,2,17,7,0,162,6.8,1036,18:30,18,57,364,375,49.3
351,Olli Jokinen\jokinol01,31,NYR,C,26,4,11,15,1,22,1.4,3,1,0,1,6,5,0,74,5.4,429,16:29,20,53,116,118,49.6
352,Blair Jones\jonesbl01,23,TBL,C,14,0,0,0,-5,10,-0.5,0,0,0,0,0,0,0,26,0.0,180,12:50,11,22,15,13,53.6
353,David Jones\jonesda01,25,COL,RW,23,10,6,16,1,2,2.1,7,1,2,3,4,2,0,39,25.6,412,17:56,9,29,2,5,28.6
354,Randy Jones\jonesra01,28,LAK,D,48,5,16,21,-3,28,3.5,3,1,1,1,9,7,0,54,9.3,872,18:10,65,42,0,0,
355,Ryan Jones\jonesry01,25,TOT,LW,49,8,4,12,0,26,1.3,6,2,0,0,4,0,0,62,12.9,522,10:39,21,71,0,1,0.0
355,Ryan Jones\jonesry01,25,NSH,LW,41,7,4,11,3,18,1.3,5,2,0,0,4,0,0,53,13.2,439,10:43,18,63,0,1,0.0
355,Ryan Jones\jonesry01,25,EDM,LW,8,1,0,1,-3,8,-0.1,1,0,0,0,0,0,0,9,11.1,83,10:21,3,8,0,0,
356,Derek Joslin\joslide01,22,SJS,D,24,0,3,3,1,12,0.7,0,0,0,0,1,0,2,19,0.0,333,13:53,23,9,0,0,
357,Ed Jovanovski\jovaned01,33,PHX,D,66,10,24,34,-12,55,5.5,5,5,0,2,13,9,2,117,8.5,1428,21:38,106,105,0,1,0.0
358,Jonas Junland\junlajo01,22,STL,D,3,0,2,2,-3,0,0.0,0,0,0,0,1,1,0,7,0.0,52,17:11,0,2,0,0,
359,Milan Jurcina\jurcimi01,26,TOT,D,44,1,6,7,2,24,1.2,1,0,0,1,6,0,0,49,2.0,777,17:40,59,88,0,0,
359,Milan Jurcina\jurcimi01,26,WSH,D,27,0,4,4,0,14,0.3,0,0,0,0,4,0,0,32,0.0,471,17:26,37,48,0,0,
359,Milan Jurcina\jurcimi01,26,CBJ,D,17,1,2,3,2,10,0.9,1,0,0,1,2,0,0,17,5.9,307,18:02,22,40,0,0,
360,Tomas Kaberle\kaberto01,31,TOR,D,82,7,42,49,-16,24,6.2,4,3,0,1,19,22,1,158,4.4,1833,22:21,98,44,0,0,
361,Nazem Kadri\kadrina01,19,TOR,C,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,17,17:26,1,1,2,11,15.4
362,Patrick Kaleta\kaletpa01,23,BUF,RW,55,10,5,15,2,89,1.8,8,0,2,4,5,0,0,64,15.6,558,10:09,36,148,0,2,0.0
363,Jon Kalinski\kalinjo01,22,PHI,C,10,0,2,2,-2,0,0.0,0,0,0,0,2,0,0,9,0.0,70,6:57,3,10,11,19,36.7
364,Petr Kalus\kaluspe01,22,MIN,RW,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,15,7:44,0,4,0,1,0.0
365,Tomas Kana\kanato01,22,CBJ,C,6,0,2,2,2,2,0.2,0,0,0,0,2,0,0,4,0.0,52,8:41,1,11,0,0,
366,Boyd Kane\kanebo01,31,WSH,LW,3,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,2,0.0,25,8:13,0,3,0,0,
367,Evander Kane\kaneev01,18,ATL,C,66,14,12,26,2,62,2.6,13,0,1,3,12,0,0,127,11.0,924,14:00,24,97,14,12,53.8
368,Patrick Kane\kanepa01,21,CHI,RW,82,30,58,88,16,20,10.3,21,9,0,6,37,20,1,261,11.5,1574,19:12,17,17,9,13,40.9
369,Paul Kariya*\kariypa01,35,STL,LW,75,18,25,43,-7,36,4.3,15,3,0,2,16,9,0,221,8.1,1287,17:09,25,36,4,6,40.0
370,Erik Karlsson\karlser01,19,OTT,D,60,5,21,26,-5,24,4.3,4,1,0,0,12,9,0,112,4.5,1207,20:07,48,43,0,0,
371,Duncan Keith\keithdu01,26,CHI,D,82,14,55,69,21,51,12.6,10,3,1,1,38,13,4,213,6.6,2181,26:36,143,46,0,0,
372,Ryan Keller\kellery01,26,OTT,RW,6,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,5,0.0,37,6:13,1,3,0,0,
373,Chris Kelly\kellych01,29,OTT,C,81,15,17,32,-7,38,2.8,15,0,0,3,17,0,0,112,13.4,1212,14:58,44,65,403,476,45.8
374,Tim Kennedy\kenneti01,23,BUF,LW,78,10,16,26,-3,50,2.0,9,1,0,3,15,1,0,98,10.2,1010,12:57,20,83,132,262,33.5
375,Tyler Kennedy\kennety01,23,PIT,C,64,13,12,25,10,31,3.0,12,1,0,4,12,0,0,175,7.4,805,12:35,12,66,27,37,42.2
376,Ryan Kesler\keslery01,25,VAN,C,82,25,50,75,1,104,7.7,12,12,1,5,34,14,2,214,11.7,1609,19:38,73,95,772,629,55.1
377,Phil Kessel\kesseph01,22,TOR,RW,70,30,25,55,-8,21,6.3,22,8,0,5,17,8,0,297,10.1,1368,19:33,13,13,59,63,48.4
378,Jakub Kindl\kindlja01,22,DET,D,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,0.0,32,10:50,0,0,0,0,
379,D.J. King\kingdj01,25,STL,LW,12,0,0,0,-4,33,-0.3,0,0,0,0,0,0,0,5,0.0,54,4:30,2,18,0,0,
380,Kevin Klein\kleinke01,25,NSH,D,81,1,10,11,-13,27,1.8,1,0,0,0,9,0,1,67,1.5,1614,19:55,147,101,0,0,
381,Anton Klementyev\klemean01,19,NYI,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,6,6:20,0,1,0,0,
382,Rostislav Klesla\kleslro01,27,CBJ,D,26,2,6,8,-7,26,1.0,2,0,0,1,5,1,0,24,8.3,523,20:07,49,39,0,0,
383,Mike Knuble\knublmi01,37,WSH,RW,69,29,24,53,23,59,7.1,23,6,0,5,17,7,0,151,19.2,1164,16:53,34,71,0,6,0.0
384,Chuck Kobasew\kobasch01,27,TOT,RW,49,9,6,15,-11,18,1.1,7,2,0,2,6,0,0,71,12.7,682,13:55,34,58,2,6,25.0
384,Chuck Kobasew\kobasch01,27,MIN,RW,42,9,5,14,-9,16,1.2,7,2,0,2,5,0,0,58,15.5,581,13:50,29,50,2,6,25.0
384,Chuck Kobasew\kobasch01,27,BOS,RW,7,0,1,1,-2,2,-0.1,0,0,0,0,1,0,0,13,0.0,101,14:22,5,8,0,0,
385,David Koci\kocida01,28,COL,D,43,1,0,1,-2,84,0.1,1,0,0,0,0,0,0,6,16.7,131,3:03,2,33,0,0,
386,Dustin Kohn\kohndu01,22,NYI,D,22,0,4,4,-2,4,0.5,0,0,0,0,4,0,0,7,0.0,255,11:36,13,23,0,0,
387,Ville Koistinen\koistvi01,27,FLA,D,17,1,3,4,1,8,0.8,1,0,0,0,2,1,0,12,8.3,133,7:50,1,8,0,0,
388,Mikko Koivu\koivumi01,26,MIN,C,80,22,49,71,-2,50,7.4,13,8,1,2,29,20,0,246,8.9,1660,20:45,52,50,864,654,56.9
389,Saku Koivu\koivusa01,35,ANA,C,71,19,33,52,14,36,5.9,13,5,1,6,20,11,2,124,15.3,1319,18:35,17,59,571,538,51.5
390,Chad Kolarik\kolarch01,24,CBJ,RW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0.0,13,6:29,2,2,0,0,
391,Mike Komisarek\komismi01,28,TOR,D,34,0,4,4,-9,40,0.2,0,0,0,0,4,0,0,35,0.0,678,19:56,62,85,0,0,
392,Zenon Konopka\konopze01,29,TBL,C,74,2,3,5,-11,265,-0.7,2,0,0,1,2,1,0,41,4.9,602,8:08,23,106,286,174,62.2
393,Tomas Kopecky\kopecto01,27,CHI,RW,74,10,11,21,0,28,2.0,9,1,0,2,10,1,0,95,10.5,701,9:29,11,72,52,66,44.1
394,Anze Kopitar\kopitan01,22,LAK,C,82,34,47,81,6,16,9.5,19,14,1,2,23,24,0,259,13.1,1786,21:47,50,78,592,602,49.6
395,Lauri Korpikoski\korpila01,23,PHX,LW,71,5,6,11,-10,16,-0.1,5,0,0,1,6,0,0,68,7.4,874,12:18,26,92,14,35,28.6
396,Andrei Kostitsyn\kostian01,24,MTL,LW,59,15,18,33,1,32,3.8,9,6,0,2,15,3,0,136,11.0,943,15:59,17,102,1,5,16.7
397,Sergei Kostitsyn\kostise01,22,MTL,LW,47,7,11,18,4,8,1.8,7,0,0,2,11,0,0,59,11.9,666,14:10,16,26,1,6,14.3
398,Tom Kostopoulos\kostoto01,31,CAR,RW,82,8,13,21,4,106,1.5,6,0,2,0,12,0,1,103,7.8,1027,12:31,50,154,10,11,47.6
399,Ales Kotalik\kotalal01,31,TOT,RW,71,11,16,27,-17,67,1.8,6,5,0,4,4,12,0,172,6.4,1007,14:11,23,116,5,5,50.0
399,Ales Kotalik\kotalal01,31,NYR,RW,45,8,14,22,-18,38,1.5,4,4,0,3,2,12,0,100,8.0,627,13:56,15,83,0,2,0.0
399,Ales Kotalik\kotalal01,31,CGY,RW,26,3,2,5,1,29,0.3,2,1,0,1,2,0,0,72,4.2,380,14:36,8,33,5,3,62.5
400,Ilya Kovalchuk\kovalil01,26,TOT,LW,76,41,44,85,10,53,11.0,29,12,0,4,29,15,0,290,14.1,1675,22:02,20,30,7,23,23.3
400,Ilya Kovalchuk\kovalil01,26,ATL,LW,49,31,27,58,1,45,7.5,21,10,0,3,18,9,0,179,17.3,1090,22:14,16,13,5,18,21.7
400,Ilya Kovalchuk\kovalil01,26,NJD,LW,27,10,17,27,9,8,3.5,8,2,0,1,11,6,0,111,9.0,585,21:40,4,17,2,5,28.6
401,Alex Kovalev\kovalal01,36,OTT,RW,77,18,31,49,-8,54,4.6,14,4,0,5,21,10,0,165,10.9,1398,18:10,19,33,1,2,33.3
402,Vyacheslav Kozlov\kozlovy01,37,ATL,LW,55,8,18,26,-15,33,1.4,5,3,0,1,9,9,0,113,7.1,840,15:16,10,17,6,9,40.0
403,Lukas Krajicek\krajilu01,26,TOT,D,50,1,2,3,-14,35,0.2,1,0,0,0,2,0,0,42,2.4,861,17:14,72,33,0,0,
403,Lukas Krajicek\krajilu01,26,PHI,D,27,1,1,2,-10,14,0.0,1,0,0,0,1,0,0,25,4.0,458,16:58,39,12,0,0,
403,Lukas Krajicek\krajilu01,26,TBL,D,23,0,1,1,-4,21,0.2,0,0,0,0,1,0,0,17,0.0,403,17:32,33,21,0,0,
404,David Krejci\krejcda01,23,BOS,C,79,17,35,52,8,26,5.6,11,6,0,3,25,8,2,156,10.9,1441,18:15,37,81,547,538,50.4
405,Kamil Kreps\krepska01,25,FLA,C,76,5,9,14,-7,18,0.1,4,1,0,1,8,0,1,83,6.0,966,12:42,50,80,382,355,51.8
406,Niklas Kronwall\kronwni01,29,DET,D,48,7,15,22,5,32,4.9,4,3,0,0,6,5,4,68,10.3,1052,21:55,62,86,0,0,
407,Staffan Kronwall\kronwst01,27,CGY,D,11,1,2,3,-1,2,0.5,1,0,0,1,2,0,0,6,16.7,109,9:54,9,12,0,0,
408,Filip Kuba\kubafi01,33,OTT,D,53,3,25,28,-5,28,4.3,1,2,0,0,16,9,0,90,3.3,1211,22:51,86,27,0,1,0.0
409,Pavel Kubina\kubinpa01,32,ATL,D,76,6,32,38,0,66,5.9,4,2,0,1,23,8,1,159,3.8,1720,22:38,111,94,0,0,
410,Arturs Kulda\kuldaar01,21,ATL,D,4,0,2,2,2,2,0.4,0,0,0,0,2,0,0,5,0.0,48,11:59,8,9,0,0,
411,Nikolai Kulemin\kulemni01,23,TOR,LW,78,16,20,36,0,16,3.2,15,0,1,3,18,2,0,145,11.0,1277,16:22,41,136,27,39,40.9
412,Dmitry Kulikov\kulikdm01,19,FLA,D,68,3,13,16,-5,32,2.9,2,1,0,0,4,9,0,87,3.4,1220,17:56,90,79,0,0,
413,Chris Kunitz\kunitch01,30,PIT,LW,50,13,19,32,3,39,3.5,10,2,1,0,14,5,0,131,9.9,822,16:26,15,106,6,9,40.0
414,Teemu Laakso\laakste01,22,NSH,D,7,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,5,0.0,76,10:48,5,6,0,0,
415,Andrew Ladd\laddan01,24,CHI,LW,82,17,21,38,2,67,3.8,17,0,0,1,20,1,0,148,11.5,1123,13:42,33,104,5,7,41.7
416,Brooks Laich\laichbr01,26,WSH,C,78,25,34,59,16,34,6.4,12,12,1,4,24,9,1,222,11.3,1426,18:17,39,92,149,178,45.6
417,Quintin Laing\laingqu01,30,WSH,LW,36,2,2,4,2,21,-0.1,2,0,0,0,2,0,0,38,5.3,347,9:38,20,52,4,3,57.1
418,David Laliberte\lalibda01,23,PHI,RW,11,2,1,3,1,6,0.4,2,0,0,1,1,0,0,8,25.0,86,7:47,2,13,1,0,100.0
419,Robert Lang\langro01,39,PHX,C,64,9,20,29,-4,28,2.4,6,3,0,1,11,9,0,84,10.7,965,15:05,21,30,372,351,51.5
420,Jamie Langenbrunner\langeja01,34,NJD,RW,81,19,42,61,6,44,6.5,11,6,2,4,27,13,2,228,8.3,1584,19:33,21,108,29,31,48.3
421,Daymond Langkow\langkda01,33,CGY,C,72,14,23,37,2,30,3.4,12,1,1,2,13,8,2,126,11.1,1362,18:55,55,80,488,630,43.6
422,Ian Laperriere\laperia01,36,PHI,C,82,3,17,20,-1,162,0.8,3,0,0,0,16,0,1,53,5.7,1025,12:30,74,171,28,37,43.1
423,Maxim Lapierre\lapiema01,24,MTL,C,76,7,7,14,-14,61,0.2,7,0,0,1,7,0,0,101,6.9,933,12:16,36,164,208,217,48.9
424,Georges Laraque\laraqge01,33,MTL,RW,28,1,2,3,-6,28,-0.1,1,0,0,0,2,0,0,2,50.0,161,5:46,5,21,0,0,
425,Drew Larman\larmadr01,24,BOS,C,4,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,5,0.0,32,8:05,1,3,1,1,50.0
426,Chad Larose\larosch01,27,CAR,RW,56,11,17,28,-2,24,2.6,10,0,1,0,17,0,0,138,8.0,879,15:42,14,115,2,10,16.7
427,Philip Larsen\larseph01,20,DAL,D,2,0,1,1,1,0,0.2,0,0,0,0,1,0,0,1,0.0,25,12:27,2,1,0,0,
428,Matt Lashoff\lashoma01,23,TBL,D,5,0,0,0,-2,21,-0.1,0,0,0,0,0,0,0,2,0.0,44,8:53,3,3,0,0,
429,Guillaume Latendresse\latengu01,22,TOT,RW,78,27,13,40,-3,16,5.3,20,7,0,4,12,1,0,160,16.9,1166,14:57,20,157,1,8,11.1
429,Guillaume Latendresse\latengu01,22,MIN,RW,55,25,12,37,1,12,5.4,18,7,0,4,11,1,0,133,18.8,905,16:28,15,110,1,8,11.1
429,Guillaume Latendresse\latengu01,22,MTL,RW,23,2,1,3,-4,4,0.0,2,0,0,0,1,0,0,27,7.4,261,11:21,5,47,0,0,
430,Jay Leach\leachja02,30,TOT,D,35,1,1,2,3,25,1.0,1,0,0,0,1,0,0,30,3.3,517,14:46,40,20,0,0,
430,Jay Leach\leachja02,30,SJS,D,28,1,1,2,3,20,0.9,1,0,0,0,1,0,0,26,3.8,425,15:11,35,17,0,0,
430,Jay Leach\leachja02,30,MTL,D,7,0,0,0,0,5,0.1,0,0,0,0,0,0,0,4,0.0,91,13:02,5,3,0,0,
431,Brett Lebda\lebdabr01,28,DET,D,63,1,7,8,-2,24,2.0,1,0,0,0,6,1,0,61,1.6,944,14:59,39,39,0,0,
432,Vincent Lecavalier\lecavvi01,29,TBL,C,82,24,46,70,-16,63,6.7,19,5,0,3,26,20,0,295,8.1,1623,19:47,21,80,762,675,53.0
433,Brian Lee\leebr01,22,OTT,D,23,2,1,3,-5,12,0.5,2,0,0,0,1,0,0,22,9.1,358,15:33,27,33,0,0,
434,Guillaume Lefebvre\lefebgu01,28,BOS,LW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,11,11:01,0,2,0,0,
435,David Legwand\legwada01,29,NSH,C,82,11,27,38,-5,24,2.5,10,0,1,3,21,6,0,151,7.3,1534,18:42,46,38,538,586,47.9
436,Jere Lehtinen\lehtije01,36,DAL,RW,58,4,13,17,-8,8,0.3,2,1,1,0,11,2,0,87,4.6,855,14:45,21,44,2,9,18.2
437,Mikko Lehtonen\lehtomi02,22,BOS,RW,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,7,7:08,0,0,0,0,
438,Ville Leino\leinovi01,26,TOT,LW,55,6,5,11,-8,10,0.3,5,1,0,2,4,1,0,77,7.8,720,13:05,17,19,6,8,42.9
438,Ville Leino\leinovi01,26,DET,LW,42,4,3,7,-10,6,-0.1,3,1,0,1,2,1,0,54,7.4,555,13:13,14,12,1,4,20.0
438,Ville Leino\leinovi01,26,PHI,LW,13,2,2,4,2,4,0.5,2,0,0,1,2,0,0,23,8.7,165,12:40,3,7,5,4,55.6
439,Jordan Leopold\leopojo01,29,TOT,D,81,11,15,26,-2,28,5.5,10,1,0,3,14,1,0,95,11.6,1777,21:56,138,68,0,0,
439,Jordan Leopold\leopojo01,29,FLA,D,61,7,11,18,-7,22,3.5,6,1,0,1,10,1,0,69,10.1,1368,22:25,107,59,0,0,
439,Jordan Leopold\leopojo01,29,PIT,D,20,4,4,8,5,6,2.0,4,0,0,2,4,0,0,26,15.4,409,20:27,31,9,0,0,
440,Sami Lepisto\lepissa01,25,PHX,D,66,1,10,11,14,60,3.9,1,0,0,1,10,0,0,68,1.5,1203,18:14,62,62,1,0,100.0
441,Kris Letang\letankr01,22,PIT,D,73,3,24,27,1,51,4.5,3,0,0,0,19,5,0,174,1.7,1574,21:34,95,116,0,0,
442,Mark Letestu\letesma01,24,PIT,C,10,1,0,1,-2,2,0.0,1,0,0,0,0,0,0,9,11.1,96,9:38,1,12,41,33,55.4
443,Pierre-Luc Letourneau-Leblond\letoupi01,24,NJD,RW,27,0,2,2,-4,48,-0.2,0,0,0,0,2,0,0,9,0.0,149,5:31,4,46,1,1,50.0
444,Trevor Lewis\lewistr01,23,LAK,C,5,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,4,0.0,46,9:08,3,8,0,5,0.0
445,Nicklas Lidstrom*\lidstni01,39,DET,D,82,9,40,49,22,24,10.7,4,5,0,1,22,15,3,194,4.6,2085,25:26,82,56,0,0,
446,John-Michael Liles\lilesjo01,29,COL,D,59,6,25,31,-2,30,4.5,3,3,0,2,8,17,0,96,6.3,1089,18:28,89,40,0,0,
447,Andreas Lilja\liljaan01,34,DET,D,20,1,1,2,-2,4,0.5,1,0,0,0,1,0,0,19,5.3,283,14:08,21,38,0,0,
448,Perttu Lindgren\lindgpe01,22,DAL,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,9,8:33,0,0,2,3,40.0
449,Charles Linglet\linglch01,27,EDM,LW,5,0,0,0,-5,2,-0.3,0,0,0,0,0,0,0,7,0.0,51,10:16,1,3,0,1,0.0
450,Enver Lisin\lisinen01,23,NYR,RW,57,6,8,14,-1,18,1.1,6,0,0,0,7,1,0,91,6.6,637,11:11,12,56,2,1,66.7
451,Bryan Little\littlbr01,22,ATL,C,79,13,21,34,-6,20,2.4,10,3,0,1,18,3,0,165,7.9,1244,15:45,18,45,68,86,44.2
452,Corey Locke\lockeco01,25,NYR,C,3,0,0,0,1,0,0.0,0,0,0,0,0,0,0,2,0.0,19,6:18,1,0,1,6,14.3
